distance_pronoun_antecedent,number_agreement,is_proper_noun,antecedent_position,case_antecedent,case_pronoun,pos_mention,pos_pronoun,pos_before_mention_1,pos_before_mention_2,pos_after_mention_1,pos_after_mention_2,pos_before_pronoun_1,pos_before_pronoun_2,pos_after_pronoun_1,pos_after_pronoun_2,pos_head_mention,pos_head_pronoun,syntactic_function_mention,syntactic_function_pronoun,nouns_between_mentions,pronoun_value,pronoun_sentence_length,normalized_distance,mention_local_score,tkachenko_embedding,missing_tkachenko_embedding,eleri_abstractness_score,mention_global_score,category
0,0,1,0,1,1,1,8,11,14,13,16,1,13,8,6,8,16,16,24,24,1,4,21,0.238,2,0.185,0,3.288,10,0
0,1,1,0,1,10,1,8,11,1,16,13,11,13,8,6,8,16,16,27,24,0,4,21,0.095,10,0.295,0,5.143,10,1
0,0,0,0,1,5,1,11,11,3,4,8,13,13,2,11,13,8,16,27,24,2,4,23,0.435,1,0.43,0,5.029,0,0
0,0,1,0,1,15,1,8,11,11,3,13,14,13,2,11,13,18,16,32,24,1,4,23,0.391,1,0.207,0,1.779,14,0
0,1,1,0,1,3,1,8,11,14,13,4,3,13,2,11,13,11,16,40,24,0,4,23,0.261,9,0.295,0,5.143,10,0
0,1,0,0,1,2,1,11,11,3,4,2,13,13,2,11,13,8,16,13,24,0,4,23,0.13,3,0.346,0,2.133,16,1
0,0,0,1,0,2,6,12,11,18,18,8,4,13,11,11,8,8,8,23,27,3,4,39,0.282,5,0,1,0,13,0
0,0,0,1,0,2,1,12,11,18,18,8,4,13,11,16,11,8,16,23,24,5,4,39,0.564,5,0,1,0,13,0
0,0,0,1,0,2,1,12,11,18,18,8,4,13,11,11,6,8,16,23,24,6,4,39,0.821,5,0,1,0,13,0
0,1,1,0,1,6,6,8,11,12,18,4,12,13,11,11,8,16,8,27,27,2,4,39,0.256,2,0.183,0,4.242,8,0
0,1,1,0,1,6,1,8,11,12,18,4,12,13,11,16,11,16,16,27,24,4,4,39,0.538,2,0.183,0,4.242,8,0
0,1,1,0,1,6,1,8,11,12,18,4,12,13,11,11,6,16,16,27,24,5,4,39,0.795,2,0.183,0,4.242,8,0
0,0,0,1,1,2,6,12,11,4,8,1,8,13,11,11,8,8,8,23,27,1,4,39,0.205,3,0,1,0,6,0
0,0,0,1,1,2,1,12,11,4,8,1,8,13,11,16,11,8,16,23,24,3,4,39,0.487,3,0,1,0,6,0
0,0,0,1,1,2,1,12,11,4,8,1,8,13,11,11,6,8,16,23,24,4,4,39,0.744,3,0,1,0,6,0
0,1,1,0,1,1,6,8,11,1,12,16,9,13,11,11,8,16,8,26,27,0,4,39,0.154,2,0,1,0,14,0
0,1,1,0,1,1,1,8,11,1,12,16,9,13,11,16,11,16,16,26,24,2,4,39,0.436,2,0,1,0,14,0
0,1,1,0,1,1,1,8,11,1,12,16,9,13,11,11,6,16,16,26,24,3,4,39,0.692,2,0,1,0,14,0
0,1,0,0,1,1,6,11,11,13,9,13,11,13,11,11,8,16,8,29,27,0,4,39,0.051,1,0.103,0,2.722,0,1
0,1,0,0,1,1,1,11,11,13,9,13,11,13,11,16,11,16,16,29,24,2,4,39,0.333,1,0.103,0,2.722,0,0
0,1,0,0,1,1,1,11,11,13,9,13,11,13,11,11,6,16,16,29,24,3,4,39,0.59,1,0.103,0,2.722,0,0
0,1,0,0,1,6,1,11,11,13,11,11,8,13,11,16,11,8,16,27,24,2,4,39,0.282,7,1.0,0,1.415,0,0
0,1,0,0,1,6,1,11,11,13,11,11,8,13,11,11,6,8,16,27,24,3,4,39,0.538,7,1.0,0,1.415,0,0
0,0,1,0,1,2,1,8,11,11,11,8,2,13,11,16,11,8,16,23,24,1,4,39,0.231,7,0.278,0,5.22,9,0
0,0,1,0,1,2,1,8,11,11,11,8,2,13,11,11,6,8,16,23,24,2,4,39,0.487,7,0.278,0,5.22,9,0
0,0,1,0,1,2,1,8,11,8,11,2,11,13,11,16,11,11,16,35,24,0,4,39,0.205,2,-0.03,0,1.822,13,0
0,0,1,0,1,2,1,8,11,8,11,2,11,13,11,11,6,11,16,35,24,1,4,39,0.462,2,-0.03,0,1.822,13,0
0,0,0,0,1,3,1,11,11,2,8,4,4,13,11,16,11,8,16,40,24,0,4,39,0.154,2,0.372,0,1.412,14,0
0,0,0,0,1,3,1,11,11,2,8,4,4,13,11,11,6,8,16,40,24,1,4,39,0.41,2,0.372,0,1.412,14,0
0,1,0,0,1,1,1,11,11,13,4,13,11,13,11,16,11,11,16,11,24,0,4,39,0.051,3,0.403,0,4.485,0,1
0,1,0,0,1,1,1,11,11,13,4,13,11,13,11,11,6,11,16,11,24,1,4,39,0.308,3,0.403,0,4.485,0,0
0,1,0,0,1,1,1,11,11,13,11,16,11,13,11,11,6,16,16,24,24,1,4,39,0.256,7,1.0,0,1.415,0,0
0,0,0,0,1,3,1,11,11,16,11,16,6,13,11,11,6,16,16,26,24,1,4,39,0.205,7,0.346,0,2.133,16,0
0,0,1,0,1,6,1,8,11,6,16,13,5,13,11,11,6,16,16,27,24,0,4,39,0.128,1,0.054,0,2.237,11,0
0,1,0,0,1,1,1,11,11,5,13,13,11,13,11,11,6,11,16,11,24,0,4,39,0.051,1,0.19,0,5.185,0,1
0,0,1,0,1,3,1,8,11,11,16,16,3,13,16,1,8,16,16,26,24,2,4,34,0.5,1,0.067,0,1.991,11,0
0,1,0,1,1,3,1,12,11,14,13,16,3,13,16,1,8,16,16,26,24,1,4,34,0.353,4,0,1,0,6,0
0,1,1,0,1,15,1,8,11,1,3,13,3,13,16,1,8,16,16,34,24,0,4,34,0.235,1,0.102,0,5.027,10,0
0,1,1,0,1,12,1,8,11,1,13,4,16,13,12,4,11,16,16,27,24,5,4,40,0.275,1,0.132,0,3.606,11,0
0,0,1,0,1,1,1,8,11,1,16,12,12,13,12,4,11,16,16,26,24,4,4,40,0.175,1,0,1,0,12,0
0,1,0,1,1,1,1,12,11,8,1,12,5,13,12,4,11,8,16,5,24,3,4,40,0.15,2,0,1,0,15,1
0,1,0,1,1,1,1,12,11,5,12,12,13,13,12,4,11,12,16,11,24,1,4,40,0.075,2,0,1,0,12,1
0,1,1,0,0,2,2,8,11,18,18,8,4,13,11,1,8,8,8,23,23,2,4,15,0.4,2,0.152,0,6.523,10,0
0,1,1,0,1,9,2,8,11,8,18,4,8,13,11,1,8,11,8,27,23,1,4,15,0.333,1,0.059,0,1.148,12,0
0,1,1,0,1,1,2,8,11,4,8,11,13,13,11,1,8,11,8,40,23,0,4,15,0.2,3,0.295,0,5.143,10,1
0,1,0,0,1,1,2,11,11,8,4,13,11,13,11,1,8,18,8,32,23,0,4,15,0.133,1,0.257,0,1.938,0,0
0,1,1,0,1,3,2,8,11,3,4,13,11,13,8,8,16,3,8,40,23,0,4,24,0.083,3,0.302,0,6.184,7,1
0,1,1,0,0,3,2,8,11,18,18,5,11,13,11,8,4,8,8,40,23,0,4,18,0.222,1,0,1,0,16,0
0,1,0,0,1,3,2,11,11,5,8,13,11,13,11,8,4,8,8,11,23,0,4,18,0.111,2,0.54,0,3.27,0,1
0,0,0,1,1,9,2,12,11,4,3,3,9,13,8,8,8,18,8,32,23,2,4,22,0.273,6,0,1,0,6,0
0,0,1,0,1,3,2,8,11,9,3,8,13,13,8,8,8,8,8,23,23,1,4,22,0.136,8,-0.033,0,2.901,10,0
0,1,1,0,1,3,2,8,11,8,9,13,11,13,8,8,8,12,8,40,23,0,4,22,0.091,3,0,1,0,13,1
0,1,0,0,1,6,1,11,11,3,18,16,12,13,8,16,16,16,16,27,24,5,4,19,0.526,3,0.489,0,1.906,15,0
0,0,0,1,1,0,1,12,11,16,11,8,1,13,8,16,16,8,16,23,24,4,4,19,0.421,5,0,1,0,9,0
0,1,1,0,1,14,1,8,11,12,16,1,8,13,8,16,16,8,16,23,24,3,4,19,0.368,1,0.083,0,1.352,10,0
0,0,1,0,1,2,1,8,11,1,8,8,16,13,8,16,16,8,16,23,24,2,4,19,0.263,1,-0.221,0,1.951,15,0
0,1,1,0,1,9,1,8,11,8,1,16,8,13,8,16,16,16,16,27,24,1,4,19,0.211,1,0.28,0,0.911,9,0
0,1,1,0,1,3,1,8,11,16,8,13,11,13,8,16,16,16,16,26,24,0,4,19,0.105,2,0.302,0,6.184,7,1
0,0,1,0,1,6,2,8,11,6,18,16,8,13,8,1,8,16,8,27,23,2,4,24,0.333,1,0.235,0,6.166,8,0
0,0,1,0,1,2,2,8,11,16,8,2,3,13,8,1,8,16,8,27,23,1,4,24,0.25,1,0.031,0,2.169,13,0
0,1,1,0,1,1,2,8,11,3,3,13,11,13,8,1,8,16,8,24,23,0,4,24,0.083,1,0,1,0,0,1
0,0,0,1,1,9,1,12,11,14,18,16,11,13,8,16,8,16,16,27,24,1,4,21,0.238,7,0,1,0,6,0
0,1,1,0,1,14,1,8,11,11,16,13,11,13,8,16,8,16,16,27,24,0,4,21,0.095,2,0.302,0,6.184,7,1
0,1,1,0,1,3,2,8,11,1,16,13,16,13,8,8,4,16,8,26,23,2,4,19,0.316,2,-0.005,0,3.557,6,0
0,0,1,0,1,2,2,8,11,16,13,8,13,13,8,8,4,8,8,23,23,1,4,19,0.158,14,0.295,0,5.143,10,1
0,1,1,0,1,15,2,8,11,8,16,13,11,13,8,8,4,16,8,34,23,0,4,19,0.105,1,0,1,0,14,0
0,1,1,0,1,1,2,8,11,4,11,13,11,13,8,8,8,18,8,32,23,0,4,21,0.095,1,0.283,0,6.75,11,1
0,1,1,0,1,3,2,8,11,4,14,1,8,13,8,8,16,8,8,40,23,1,4,36,0.111,1,-0.015,0,2.025,9,0
0,1,1,0,1,14,2,8,11,1,8,13,11,13,8,8,16,1,8,2,23,0,4,36,0.056,7,0.295,0,5.143,10,1
0,0,1,0,1,3,1,8,11,4,3,1,8,13,8,11,3,8,16,40,24,1,4,19,0.211,1,-0.015,0,2.025,9,0
0,1,1,0,1,14,1,8,11,1,8,13,11,13,8,11,3,18,16,32,24,0,4,19,0.105,1,0,1,0,0,1
0,1,1,0,1,1,5,8,11,6,18,4,1,13,8,16,1,8,16,40,27,2,4,22,0.318,7,0.295,0,5.143,10,0
0,1,1,0,1,9,5,8,11,1,4,1,8,13,8,16,1,8,16,23,27,1,4,22,0.182,3,0,1,0,13,0
0,1,1,0,1,1,5,8,11,1,8,13,11,13,8,16,1,18,16,32,27,0,4,22,0.091,1,0.274,0,5.538,11,1
0,0,1,0,1,1,1,8,11,14,18,11,4,13,8,4,4,16,16,24,24,2,4,21,0.667,3,0.212,0,1.899,8,0
0,1,0,0,1,10,1,11,11,8,14,4,16,13,8,4,4,8,16,23,24,2,4,21,0.619,10,0.54,0,3.27,0,0
0,1,0,0,1,3,1,11,11,16,4,8,13,13,8,4,4,8,16,23,24,2,4,21,0.476,3,0.333,0,2.552,0,0
0,1,1,0,1,3,1,8,11,11,16,13,3,13,8,4,4,16,16,26,24,1,4,21,0.429,1,0,1,0,0,0
0,1,0,0,1,2,1,11,11,16,3,2,3,13,8,4,4,16,16,27,24,1,4,21,0.238,10,0.54,0,3.27,0,0
0,1,1,0,1,3,1,8,11,3,2,13,11,13,8,4,4,16,16,24,24,0,4,21,0.095,2,0.288,0,2.942,11,1
0,1,0,0,0,1,1,11,11,18,18,11,4,13,8,11,2,8,16,40,24,2,4,17,0.412,3,0.333,0,2.552,0,0
0,1,0,0,1,10,1,11,11,11,18,4,1,13,8,11,2,11,16,23,24,2,4,17,0.353,9,0.54,0,3.27,0,0
0,0,1,0,1,14,1,8,11,1,4,8,13,13,8,11,2,8,16,23,24,1,4,17,0.176,1,0.192,0,4.25,13,0
0,1,1,0,1,1,1,8,11,8,1,13,11,13,8,11,2,18,16,32,24,0,4,17,0.118,1,0.274,0,5.538,11,1
0,1,1,0,0,3,1,8,11,18,18,13,11,13,8,4,4,8,16,40,24,0,4,21,0.095,4,0.295,0,5.143,10,1
0,1,1,0,0,10,2,8,11,18,18,13,11,13,8,16,4,16,16,27,27,0,4,19,0.105,3,0.295,0,5.143,10,1
0,1,1,0,0,6,2,8,11,18,18,13,11,13,8,8,4,9,8,27,23,0,4,24,0.083,1,0.283,0,6.75,11,1
0,1,1,0,0,6,1,8,11,18,18,13,11,5,8,4,9,9,1,27,40,2,4,24,0.333,1,0.283,0,6.75,11,1
0,1,0,0,1,2,1,11,11,13,8,8,4,5,8,4,9,8,1,23,40,2,4,24,0.25,4,1.0,0,1.415,0,0
0,1,1,0,1,1,1,8,11,11,13,4,9,5,8,4,9,8,1,40,40,1,4,24,0.208,1,0,1,0,16,0
0,1,1,0,1,3,1,8,11,9,4,5,11,5,8,4,9,8,1,35,40,0,4,24,0.083,1,-0.119,0,8.303,9,0
0,1,1,0,1,1,1,8,11,6,16,4,3,13,8,11,2,16,16,24,24,1,4,30,0.2,1,0.217,0,2.148,15,0
0,1,1,0,1,10,1,8,11,1,3,13,11,13,8,11,2,1,16,27,24,0,4,30,0.067,5,0.302,0,6.184,7,1
0,0,1,0,0,10,6,8,11,18,18,4,4,13,8,3,4,16,16,27,27,1,4,18,0.333,2,0,1,0,15,0
0,1,1,0,1,1,6,8,11,16,4,13,11,13,8,3,4,16,16,26,27,0,4,18,0.111,4,0.302,0,6.184,7,1
0,1,1,0,1,2,6,8,11,1,18,2,16,13,8,4,1,16,8,27,35,1,4,22,0.318,1,0.196,0,6.666,11,0
0,1,1,0,1,2,1,8,11,1,18,2,16,5,8,16,16,16,16,27,24,2,4,22,0.545,1,0.196,0,6.666,11,0
0,1,1,0,1,1,6,8,11,1,3,13,11,13,8,4,1,16,8,24,35,0,4,22,0.091,3,0.302,0,6.184,7,1
0,1,1,0,1,1,1,8,11,1,3,13,11,5,8,16,16,16,16,24,24,1,4,22,0.318,3,0.302,0,6.184,7,1
0,1,0,0,1,6,1,11,11,13,8,4,1,5,8,16,16,8,16,35,24,1,4,22,0.227,3,1.0,0,1.415,0,0
0,0,1,0,1,1,1,8,11,1,4,5,11,5,8,16,16,11,16,40,24,0,4,22,0.091,1,0,1,0,16,0
0,0,1,0,1,2,6,8,11,1,18,8,4,13,8,4,3,8,8,23,35,7,4,36,0.639,12,0.184,0,8.4,11,0
0,1,1,0,1,1,6,8,11,8,1,4,4,13,8,4,3,1,8,40,35,6,4,36,0.611,1,0,1,0,15,0
0,1,0,1,1,9,6,12,11,4,4,3,1,13,8,4,3,1,8,27,35,5,4,36,0.528,6,0,1,0,8,0
0,1,1,0,1,1,6,8,11,16,3,1,12,13,8,4,3,16,8,24,35,4,4,36,0.361,1,0,1,0,13,0
0,1,0,1,1,9,6,12,11,1,8,1,1,13,8,4,3,1,8,27,35,3,4,36,0.306,1,0,1,0,6,0
0,0,1,0,1,10,6,8,11,1,1,11,8,13,8,4,3,8,8,23,35,2,4,36,0.222,12,0.184,0,8.4,11,0
0,0,0,0,1,2,6,11,11,8,1,8,3,13,8,4,3,8,8,23,35,2,4,36,0.194,3,0.346,0,2.133,16,0
0,0,1,0,1,5,6,8,11,11,8,3,3,13,8,4,3,16,8,27,35,1,4,36,0.167,1,0,1,0,16,0
0,0,1,0,1,5,6,8,11,1,3,13,11,13,8,4,3,8,8,5,35,0,4,36,0.056,1,0.302,0,6.184,7,1
0,1,0,0,0,6,1,11,11,18,18,4,3,13,8,16,11,3,16,27,24,3,4,17,0.647,6,0.489,0,1.906,15,0
0,0,1,0,1,2,1,8,11,1,5,8,8,13,8,16,11,8,16,23,24,2,4,17,0.235,1,0.22,0,2.872,9,0
0,0,1,0,1,14,1,8,11,8,1,8,13,13,8,16,11,8,16,23,24,1,4,17,0.176,1,0.401,0,1.513,12,0
0,1,1,0,1,3,1,8,11,8,8,13,11,13,8,16,11,3,16,40,24,0,4,17,0.118,1,0.191,0,7.089,13,1
0,0,0,1,0,0,1,12,11,18,18,13,9,13,16,16,3,16,16,29,24,1,4,13,0.692,3,0,1,0,0,0
0,1,1,0,1,2,1,8,11,9,13,2,4,13,16,16,3,16,16,27,24,0,4,13,0.462,2,-0.005,0,3.557,6,0
0,1,0,0,1,5,1,11,11,16,18,11,13,13,11,16,16,16,16,27,24,0,4,17,0.176,9,0.489,0,1.906,15,0
0,1,0,0,1,3,1,11,11,11,16,13,11,13,11,16,16,16,16,26,24,0,4,17,0.118,2,0.43,0,5.029,0,1
0,0,0,1,0,0,1,12,11,18,18,13,12,13,12,3,12,16,16,29,24,4,4,29,0.241,2,0,1,0,0,0
0,1,0,1,1,2,1,12,11,13,12,8,12,13,12,3,12,8,16,23,24,3,4,29,0.172,1,0,1,0,14,0
0,1,1,0,1,1,1,8,11,12,13,12,12,13,12,3,12,16,16,24,24,2,4,29,0.138,1,0,1,0,16,0
0,1,0,1,1,1,1,12,11,8,12,12,13,13,12,3,12,8,16,5,24,1,4,29,0.103,1,0,1,0,14,1
0,1,0,0,0,1,1,11,11,18,18,4,4,13,12,16,13,1,16,40,24,1,4,20,0.4,9,0.489,0,1.906,15,0
0,1,0,1,1,1,1,12,11,14,1,13,11,13,12,16,13,1,16,2,24,0,4,20,0.1,1,0,1,0,14,1
0,0,1,0,0,8,1,8,11,18,18,4,3,13,8,16,11,16,16,27,24,2,4,35,0.257,4,-0.093,0,8.137,13,0
0,0,1,0,1,1,1,8,11,1,16,13,8,13,8,16,11,16,16,26,24,1,4,35,0.114,1,0.197,0,1.81,12,0
0,1,1,0,1,6,1,8,11,13,8,13,11,13,8,16,11,16,16,11,24,0,4,35,0.057,1,0.216,0,4.992,7,1
0,1,1,0,1,1,2,8,11,16,18,13,11,13,8,8,8,16,8,24,23,0,4,10,0.2,1,0.098,0,2.54,10,0
0,1,1,0,1,1,1,8,11,1,5,16,16,13,8,4,16,16,16,26,24,5,4,22,0.591,1,0,1,0,14,0
0,1,0,1,1,2,1,12,11,16,16,8,5,13,8,4,16,8,16,23,24,4,4,22,0.409,2,0,1,0,6,0
0,1,1,0,1,2,1,8,11,12,16,5,8,13,8,4,16,8,16,23,24,3,4,22,0.364,1,0.321,0,6.554,9,0
0,1,1,0,1,2,1,8,11,5,8,8,13,13,8,4,16,8,16,11,24,2,4,22,0.273,3,0.216,0,4.992,7,0
0,0,1,0,1,14,1,8,11,8,5,13,16,13,8,4,16,16,16,11,24,1,4,22,0.227,1,0.28,0,0.911,9,0
0,1,1,0,1,1,1,8,11,16,13,13,11,13,8,4,16,16,16,24,24,0,4,22,0.091,1,0.372,0,7.306,8,1
0,0,1,0,1,1,1,8,11,1,18,16,8,13,8,16,11,16,16,24,24,1,4,19,0.211,6,0.117,0,5.237,11,0
0,1,1,0,1,10,1,8,11,16,8,13,11,13,8,16,11,16,16,27,24,0,4,19,0.105,1,0.288,0,2.942,11,1
0,1,1,0,0,1,1,8,11,18,18,13,11,13,8,1,8,16,16,24,24,0,4,31,0.065,1,0.302,0,6.184,7,1
0,1,0,0,1,1,2,11,11,14,18,4,16,13,8,2,4,16,8,24,35,1,4,46,0.152,7,0.489,0,1.906,15,0
0,1,1,0,1,3,2,8,11,1,16,13,11,13,8,2,4,16,8,26,35,0,4,46,0.043,1,0.231,0,3.957,14,1
0,1,1,0,1,3,1,8,11,1,16,13,11,13,8,16,16,16,16,26,24,0,4,16,0.125,1,0.302,0,6.184,7,1
0,1,0,0,0,1,10,11,11,18,18,13,11,13,11,12,12,18,16,32,27,0,4,7,0.286,1,0,1,0,0,1
0,0,0,0,1,2,1,11,11,6,18,8,4,13,8,4,16,8,16,23,24,2,4,19,0.263,8,0.54,0,3.27,0,0
0,1,1,0,1,1,1,8,11,11,6,4,8,13,8,4,16,8,16,40,24,1,4,19,0.211,5,0.099,0,5.148,10,0
0,1,1,0,1,1,1,8,11,4,8,13,11,13,8,4,16,18,16,32,24,0,4,19,0.105,3,0.292,0,3.578,11,1
0,0,1,0,0,1,6,8,11,18,18,16,3,13,2,4,11,16,11,24,35,0,4,12,0.5,1,0.029,0,2.158,11,0
0,1,0,0,1,2,6,11,11,3,16,2,13,13,2,4,11,16,11,27,35,0,4,12,0.25,3,0.54,0,3.27,0,1
0,1,1,0,1,3,1,8,11,3,16,13,11,13,8,4,16,16,16,24,24,0,4,16,0.125,3,0.302,0,6.184,7,1
0,1,1,0,1,5,1,8,11,3,13,13,11,13,8,3,16,16,16,27,24,0,4,30,0.067,3,0.434,0,4.278,10,1
0,1,0,0,0,1,6,11,11,18,18,16,1,13,8,4,8,16,8,24,35,6,4,25,0.56,1,0.54,0,3.27,0,0
0,1,1,0,1,6,6,8,11,1,16,13,8,13,8,4,8,16,8,27,35,5,4,25,0.44,1,0.159,0,4.867,10,0
0,0,1,0,1,9,6,8,11,13,8,5,8,13,8,4,8,8,8,23,35,4,4,25,0.36,2,0.053,0,2.81,10,0
0,0,1,0,1,9,6,8,11,5,8,8,5,13,8,4,8,8,8,11,35,3,4,25,0.28,2,0.196,0,3.424,15,0
0,0,1,0,1,3,6,8,11,8,5,5,4,13,8,4,8,16,8,26,35,2,4,25,0.24,1,0.103,0,3.442,11,0
0,0,1,0,1,15,6,8,11,4,5,8,13,13,8,4,8,16,8,11,35,1,4,25,0.12,1,0.101,0,1.977,13,0
0,1,1,0,1,5,6,8,11,8,4,13,11,13,8,4,8,8,8,27,35,0,4,25,0.08,2,0.302,0,6.184,7,1
0,1,1,0,0,9,6,8,11,18,18,4,8,13,8,4,3,18,8,32,35,1,4,9,0.444,2,0,1,0,13,0
0,1,1,0,1,3,6,8,11,4,8,13,11,13,8,4,3,8,8,40,35,0,4,9,0.222,3,0.076,0,7.627,11,1
0,0,0,1,0,0,1,12,11,18,18,13,8,13,11,4,1,1,1,29,40,1,4,20,0.55,2,0,1,0,0,0
0,0,1,0,1,1,1,8,11,13,12,4,3,13,11,4,1,1,1,40,40,0,4,20,0.45,1,0,1,0,16,0
0,0,0,0,1,1,1,11,11,3,13,13,11,13,11,4,1,16,1,24,40,0,4,20,0.1,1,0.371,0,2.091,14,1
0,0,0,0,0,1,1,11,11,18,18,4,16,13,8,8,8,16,16,24,24,1,4,21,0.429,9,0.346,0,2.133,16,0
0,1,1,0,1,1,1,8,11,14,13,13,11,13,8,8,8,16,16,24,24,0,4,21,0.095,2,0.279,0,7.51,9,1
0,1,1,0,1,1,10,8,11,1,1,12,12,13,16,16,8,16,16,24,27,5,4,24,0.625,1,0.293,0,6.622,14,0
0,1,1,0,1,1,10,8,11,1,1,12,12,5,8,3,13,16,3,24,28,6,4,24,0.792,1,0.293,0,6.622,14,0
0,1,0,1,1,1,10,12,11,8,1,12,16,13,16,16,8,8,16,5,27,4,4,24,0.583,1,0,1,0,16,0
0,1,0,1,1,1,10,12,11,8,1,12,16,5,8,3,13,8,3,5,28,5,4,24,0.75,1,0,1,0,16,0
0,1,1,0,1,2,10,8,11,1,16,8,13,13,16,16,8,8,16,23,27,2,4,24,0.417,3,0.035,0,3.554,10,0
0,1,1,0,1,2,10,8,11,1,16,8,13,5,8,3,13,8,3,23,28,3,4,24,0.583,3,0.035,0,3.554,10,0
0,1,1,0,1,9,10,8,11,8,1,13,14,13,16,16,8,16,16,27,27,1,4,24,0.375,2,0,1,0,14,0
0,1,1,0,1,9,10,8,11,8,1,13,14,5,8,3,13,16,3,27,28,2,4,24,0.542,2,0,1,0,14,0
0,1,1,0,1,2,10,8,11,3,14,2,4,13,16,16,8,16,16,27,27,0,4,24,0.208,1,0.347,0,8.127,11,0
0,1,1,0,1,2,10,8,11,3,14,2,4,5,8,3,13,16,3,27,28,1,4,24,0.375,1,0.347,0,8.127,11,0
0,1,0,0,1,10,10,11,11,13,16,16,8,5,8,3,13,16,3,27,28,1,4,24,0.167,2,1.0,0,1.415,0,0
0,1,1,0,1,1,10,8,11,16,11,5,11,5,8,3,13,16,3,24,28,0,4,24,0.083,8,0,1,0,11,0
0,1,1,0,1,9,1,8,11,1,18,16,8,13,11,4,16,16,16,27,24,13,4,64,0.844,2,0.063,0,6.916,11,0
0,1,1,0,1,6,1,8,11,16,8,16,13,13,11,4,16,16,16,27,24,12,4,64,0.812,7,0.221,0,4.747,11,0
0,1,0,0,1,1,1,11,11,3,13,16,1,13,11,4,16,16,16,24,24,12,4,64,0.75,2,0.54,0,3.27,0,0
0,1,1,0,1,14,1,8,11,1,16,14,13,13,11,4,16,16,16,27,24,11,4,64,0.703,1,0.049,0,0.995,11,0
0,1,1,0,1,1,1,8,11,6,3,16,8,13,11,4,16,16,16,24,24,10,4,64,0.625,2,0.097,0,3.009,10,0
0,0,1,0,1,3,1,8,11,16,8,13,13,13,11,4,16,16,16,26,24,9,4,64,0.594,1,0.337,0,0.809,16,0
0,0,1,0,1,6,1,8,11,1,13,4,8,13,11,4,16,8,16,11,24,8,4,64,0.516,2,0.302,0,6.184,7,0
0,0,1,0,1,1,1,8,11,4,8,16,13,13,11,4,16,8,16,40,24,7,4,64,0.484,1,0.369,0,1.126,10,0
0,0,1,0,1,2,1,8,11,13,13,8,4,13,11,4,16,8,16,23,24,6,4,64,0.406,1,0,1,0,16,0
0,0,1,0,1,1,1,8,11,8,13,4,1,13,11,4,16,8,16,40,24,5,4,64,0.391,1,0,1,0,16,0
0,0,1,0,1,1,1,8,11,1,4,13,13,13,11,4,16,8,16,11,24,4,4,64,0.344,1,0.087,0,1.919,10,0
0,1,1,0,1,1,1,8,11,13,13,5,8,13,11,4,16,16,16,24,24,3,4,64,0.281,1,0.182,0,2.384,11,0
0,1,1,0,1,1,1,8,11,5,8,16,11,13,11,4,16,8,16,11,24,2,4,64,0.25,2,0.097,0,3.009,10,0
0,0,0,0,1,9,1,11,11,16,8,3,8,13,11,4,16,16,16,27,24,2,4,64,0.219,1,0.489,0,1.906,15,0
0,0,1,0,1,2,1,8,11,3,11,11,3,13,11,4,16,16,16,26,24,1,4,64,0.188,1,0.396,0,1.035,10,0
0,1,0,0,1,3,1,11,11,8,3,3,16,13,11,4,16,16,16,26,24,1,4,64,0.172,2,0.346,0,2.133,16,0
0,1,1,0,1,1,1,8,11,13,13,4,16,13,11,4,16,16,16,24,24,0,4,64,0.078,2,0.302,0,6.184,7,0
0,1,1,0,1,10,1,8,11,3,18,13,11,13,8,16,11,3,16,27,24,0,4,9,0.222,3,0.21,0,7.831,12,1
0,1,1,0,0,1,1,8,11,18,18,13,11,13,8,16,3,1,16,40,24,0,4,29,0.069,3,0.221,0,4.747,11,1
0,1,1,0,0,1,1,8,11,18,18,13,11,13,8,16,8,1,16,40,24,0,4,21,0.095,1,0.372,0,7.306,8,1
0,1,1,0,1,1,3,8,11,16,3,13,8,13,8,3,8,16,16,24,26,3,4,17,0.471,1,0,1,0,0,0
0,1,1,0,1,1,3,8,11,13,8,13,8,13,8,3,8,8,16,11,26,2,4,17,0.353,1,0.3,0,7.796,12,0
0,1,1,0,1,1,3,8,11,13,8,3,8,13,8,3,8,8,16,11,26,1,4,17,0.235,1,0,1,0,14,0
0,1,1,0,1,1,3,8,11,3,8,13,11,13,8,3,8,8,16,11,26,0,4,17,0.118,1,0.187,0,3.373,16,1
0,1,1,0,0,1,1,8,11,18,18,16,11,13,8,3,16,16,16,24,24,1,4,18,0.333,1,0,1,0,13,0
0,1,0,0,1,3,1,11,11,16,8,13,8,13,8,3,16,16,16,26,24,1,4,18,0.222,2,0.346,0,2.133,16,0
0,1,1,0,1,1,1,8,11,13,11,13,11,13,8,3,16,16,16,24,24,0,4,18,0.111,5,0.302,0,6.184,7,1
0,1,1,0,1,1,1,8,11,3,18,13,11,13,8,4,3,18,16,32,24,0,4,13,0.154,3,0.302,0,6.184,7,1
0,0,1,0,1,4,1,8,11,6,13,16,3,13,11,8,11,16,16,27,24,1,4,19,0.368,1,0.388,0,5.387,12,0
0,1,1,0,1,3,1,8,11,3,16,13,11,13,11,8,11,16,16,24,24,0,4,19,0.211,1,0,1,0,16,0
