distance_pronoun_antecedent,number_agreement,is_proper_noun,antecedent_position,case_antecedent,case_pronoun,pos_mention,pos_pronoun,pos_before_mention_1,pos_before_mention_2,pos_after_mention_1,pos_after_mention_2,pos_before_pronoun_1,pos_before_pronoun_2,pos_after_pronoun_1,pos_after_pronoun_2,pos_head_mention,pos_head_pronoun,syntactic_function_mention,syntactic_function_pronoun,nouns_between_mentions,pronoun_value,pronoun_sentence_length,normalized_distance,mention_local_score,tkachenko_embedding,missing_tkachenko_embedding,eleri_abstractness_score,mention_global_score,category
1,1,1,0,1,2,1,8,11,9,5,1,1,16,13,13,18,1,16,27,24,7,3,26,0,2,-0.006,0,7.791,10,0
1,1,1,0,1,8,1,8,11,1,1,8,13,16,13,13,18,16,16,27,24,6,3,26,0,6,0,1,0,13,0
1,1,1,0,1,1,1,8,11,8,1,13,18,16,13,13,18,16,16,26,24,5,3,26,0,3,0,1,0,16,0
2,1,1,0,1,2,1,8,11,1,18,8,4,16,13,13,18,8,16,23,24,22,3,26,0,5,0.148,0,4.014,13,0
2,1,1,0,1,1,1,8,11,8,1,4,1,16,13,13,18,1,16,40,24,21,3,26,0,1,0,1,0,16,0
2,1,1,0,1,9,1,8,11,14,1,13,3,16,13,13,18,1,16,2,24,20,3,26,0,3,0,1,0,14,0
2,1,1,0,1,2,1,8,11,1,16,2,3,16,13,13,18,16,16,27,24,19,3,26,0,3,0.25,0,7.874,14,0
2,1,1,0,1,3,1,8,11,9,16,5,8,16,13,13,18,16,16,27,24,18,3,26,0,5,-0.117,0,8.303,9,0
2,1,1,0,1,6,1,8,11,5,8,9,8,16,13,13,18,16,16,11,24,17,3,26,0,7,0.571,0,7.617,9,0
2,1,1,0,1,3,1,8,11,9,8,13,18,16,13,13,18,8,16,28,24,16,3,26,0,5,-0.117,0,8.303,9,0
3,1,1,0,1,5,1,8,11,13,18,4,8,16,13,13,18,16,16,27,24,30,3,26,0,7,0.571,0,7.617,9,0
3,1,1,0,1,15,1,8,11,4,8,3,8,16,13,13,18,16,16,27,24,29,3,26,0,1,0.085,0,2.749,9,0
3,1,1,0,1,13,1,8,11,3,8,3,16,16,13,13,18,16,16,27,24,28,3,26,0,1,0.212,0,4.945,11,0
3,1,1,0,1,1,1,8,11,16,3,8,8,16,13,13,18,16,16,26,24,27,3,26,0,1,0.183,0,8.44,15,0
3,1,1,0,1,3,1,8,11,8,16,8,13,16,13,13,18,8,16,23,24,26,3,26,0,1,0.182,0,6.833,16,0
3,1,1,0,1,3,1,8,11,8,8,13,14,16,13,13,18,8,16,5,24,25,3,26,0,1,0.199,0,3.384,9,0
3,1,1,0,1,3,1,8,11,13,1,4,8,16,13,13,18,8,16,40,24,24,3,26,0,1,0.391,0,1.919,10,0
3,1,1,0,1,14,1,8,11,4,8,5,3,16,13,13,18,1,16,11,24,23,3,26,0,3,0,1,0,16,0
3,1,0,0,1,1,1,11,11,16,13,13,18,16,13,13,18,16,16,24,24,23,3,26,0,3,1.0,0,3.27,0,0
0,1,1,0,1,2,1,8,11,13,18,8,4,16,13,13,18,8,16,23,24,2,3,14,0.786,1,0,1,0,13,0
0,1,1,0,1,1,1,8,11,8,13,4,3,16,13,13,18,16,16,24,24,1,3,14,0.714,1,0.522,0,6.554,9,0
0,0,1,0,1,3,1,8,11,1,3,16,13,16,13,13,18,16,16,26,24,0,3,14,0.357,1,0.136,0,4.867,10,0
1,1,1,0,1,1,1,8,11,1,18,16,3,16,13,13,18,16,16,24,24,10,3,14,0,4,0.148,0,4.014,13,0
1,0,1,0,1,5,1,8,11,3,16,8,8,16,13,13,18,16,16,27,24,9,3,14,0,1,0.422,0,7.51,9,0
1,1,1,0,1,3,1,8,11,8,3,8,3,16,13,13,18,16,16,26,24,8,3,14,0,1,0.458,0,1.006,9,0
1,0,1,0,1,3,1,8,11,8,8,3,16,16,13,13,18,16,16,26,24,7,3,14,0,7,0.571,0,7.617,9,0
1,1,1,0,1,2,1,8,11,9,3,8,1,16,13,13,18,8,16,23,24,6,3,14,0,1,0,1,0,16,0
1,0,1,0,1,2,1,8,11,8,9,1,8,16,13,13,18,8,16,23,24,5,3,14,0,7,0.571,0,7.617,9,0
1,1,1,0,1,2,1,8,11,1,8,2,9,16,13,13,18,16,16,27,24,4,3,14,0,3,0.25,0,7.874,14,0
1,1,1,0,1,3,1,8,11,9,2,13,18,16,13,13,18,16,16,26,24,3,3,14,0,5,-0.117,0,8.303,9,0
2,1,0,1,0,2,1,12,11,18,18,8,4,16,13,13,18,8,16,23,24,16,3,14,0,6,0,1,0,14,1
2,0,1,0,1,6,1,8,11,12,18,4,8,16,13,13,18,16,16,27,24,15,3,14,0,3,-0.067,0,4.242,8,0
2,0,1,0,1,1,1,8,11,4,8,5,8,16,13,13,18,16,16,24,24,14,3,14,0,1,0,1,0,16,0
2,0,1,0,1,1,1,8,11,5,8,3,3,16,13,13,18,8,16,11,24,13,3,14,0,1,0,1,0,15,0
2,1,1,0,1,2,1,8,11,1,6,1,8,16,13,13,18,8,16,23,24,12,3,14,0,4,0.148,0,4.014,13,0
2,0,1,0,1,1,1,8,11,1,8,3,16,16,13,13,18,16,16,26,24,11,3,14,0,1,0,1,0,16,0
3,0,1,0,1,1,1,8,11,6,4,3,12,16,13,13,18,3,16,40,24,19,3,14,0,1,0.175,0,5.641,16,0
3,1,0,1,1,9,1,12,11,3,8,5,3,16,13,13,18,3,16,27,24,18,3,14,0,1,0,1,0,16,0
3,1,1,0,1,9,1,8,11,3,5,3,13,16,13,13,18,12,16,11,24,17,3,14,0,3,0,1,0,14,0
0,1,1,0,1,6,2,8,11,1,6,13,14,14,13,8,4,18,8,32,23,0,3,17,0.176,1,0.369,0,1.456,9,0
1,1,1,0,0,3,2,8,11,18,18,12,12,14,13,8,4,16,8,26,23,5,3,17,0,1,0,1,0,16,0
1,1,0,1,1,1,2,12,11,8,18,12,8,14,13,8,4,8,8,5,23,4,3,17,0,2,0,1,0,13,1
1,0,1,0,1,2,2,8,11,12,12,8,4,14,13,8,4,8,8,23,23,2,3,17,0,1,0.086,0,6.971,11,0
1,1,1,0,1,1,2,8,11,8,12,4,16,14,13,8,4,16,8,24,23,1,3,17,0,1,0,1,0,16,0
2,1,1,0,0,2,2,8,11,18,18,13,12,14,13,8,4,8,8,23,23,18,3,17,0,1,0,1,0,16,0
2,1,0,1,1,1,2,12,11,13,8,8,13,14,13,8,4,8,8,5,23,17,3,17,0,3,0,1,0,14,0
2,0,1,0,1,1,2,8,11,1,13,16,12,14,13,8,4,16,8,24,23,15,3,17,0,3,0.385,0,7.49,12,0
2,0,0,1,1,0,2,12,11,16,8,12,8,14,13,8,4,8,8,23,23,14,3,17,0,1,0,1,0,16,0
2,1,1,0,1,9,2,8,11,12,12,3,13,14,13,8,4,16,8,27,23,12,3,17,0,1,0.131,0,7.996,12,0
2,0,1,0,1,1,2,8,11,14,13,4,3,14,13,8,4,16,8,24,23,11,3,17,0,1,0,1,0,16,0
2,1,1,0,1,2,2,8,11,3,4,2,8,14,13,8,4,16,8,27,23,10,3,17,0,1,0.182,0,6.801,11,0
2,1,1,0,1,15,2,8,11,2,8,9,8,14,13,8,4,16,8,27,23,9,3,17,0,1,0.085,0,2.749,9,0
2,1,1,0,1,5,2,8,11,9,8,16,3,14,13,8,4,8,8,23,23,8,3,17,0,1,0.448,0,8.919,12,0
2,0,1,0,1,1,2,8,11,3,16,5,8,14,13,8,4,16,8,26,23,7,3,17,0,3,0.355,0,7.894,14,0
2,0,1,0,1,1,2,8,11,5,8,13,18,14,13,8,4,8,8,11,23,6,3,17,0,2,0.388,0,9.071,15,0
3,1,0,0,1,2,2,11,11,3,18,8,16,14,13,8,4,8,8,23,23,20,3,17,0,5,0.87,0,1.906,15,0
3,1,1,0,1,1,2,8,11,11,3,16,13,14,13,8,4,16,8,24,23,19,3,17,0,2,0.388,0,9.071,15,0
0,1,1,0,1,1,1,8,11,1,13,8,16,16,13,13,18,16,16,24,24,2,3,17,0.765,1,0.291,0,1.899,8,0
0,1,1,0,1,10,1,8,11,8,1,16,3,16,13,13,18,8,16,23,24,1,3,17,0.706,1,0.32,0,3.8,11,0
0,1,1,0,1,2,1,8,11,16,14,2,16,16,13,13,18,16,16,27,24,0,3,17,0.353,6,0.312,0,2.872,9,0
1,1,1,0,1,2,1,8,11,1,18,8,5,16,13,13,18,8,16,23,24,7,3,17,0,3,0.26,0,8.338,12,0
1,1,1,0,1,3,1,8,11,8,1,5,6,16,13,13,18,16,16,26,24,6,3,17,0,1,0,1,0,16,0
1,1,1,0,1,9,1,8,11,6,5,8,16,16,13,13,18,8,16,23,24,5,3,17,0,6,0.312,0,2.872,9,0
1,1,1,0,1,3,1,8,11,8,6,16,12,16,13,13,18,8,16,11,24,4,3,17,0,2,0.348,0,4.809,14,0
1,1,0,1,1,1,1,12,11,16,8,3,1,16,13,13,18,16,16,24,24,3,3,17,0,8,0,1,0,14,1
2,1,1,0,0,1,1,8,11,18,18,4,8,16,13,13,18,8,16,40,24,9,3,17,0,3,0.26,0,8.338,12,0
2,1,1,0,1,9,1,8,11,4,8,13,13,16,13,13,18,18,16,32,24,8,3,17,0,1,0.468,0,8.417,10,0
3,1,1,0,1,2,1,8,11,6,16,8,13,16,13,13,18,8,16,23,24,12,3,17,0,4,0.302,0,6.303,14,0
3,1,1,0,1,2,1,8,11,8,6,13,3,16,13,13,18,16,16,26,24,11,3,17,0,1,0.181,0,7.662,11,0
3,1,0,0,1,3,1,11,11,13,16,1,8,16,13,13,18,16,16,26,24,11,3,17,0,2,0.496,0,1.139,0,0
3,1,1,0,1,6,1,8,11,1,11,16,13,16,13,13,18,16,16,27,24,10,3,17,0,1,0.141,0,5.869,9,0
0,1,0,0,0,1,1,11,11,18,18,16,16,8,1,3,16,16,16,24,24,1,3,13,0.538,10,1.0,0,3.27,0,0
0,1,1,0,1,6,1,8,11,1,14,11,3,8,1,3,16,16,16,27,24,0,3,13,0.077,1,0.396,0,3.471,7,0
1,1,1,0,1,2,1,8,11,4,1,3,1,18,18,16,16,16,16,26,24,1,3,13,0,6,0.312,0,2.872,9,0
1,1,1,0,1,2,1,8,11,4,1,3,1,8,1,3,16,16,16,26,24,2,3,13,0,6,0.312,0,2.872,9,0
1,1,0,0,1,5,1,11,11,3,4,16,13,18,18,16,16,16,16,27,24,1,3,13,0,5,0.781,0,2.133,16,0
1,1,0,0,1,5,1,11,11,3,4,16,13,8,1,3,16,16,16,27,24,2,3,13,0,5,0.781,0,2.133,16,0
1,1,1,0,1,4,1,8,11,4,13,3,16,18,18,16,16,16,16,27,24,0,3,13,0,4,0.302,0,6.303,14,0
1,1,1,0,1,4,1,8,11,4,13,3,16,8,1,3,16,16,16,27,24,1,3,13,0,4,0.302,0,6.303,14,0
2,1,1,0,1,1,1,8,11,1,13,8,16,18,18,16,16,16,16,24,24,4,3,13,0,1,0.291,0,1.899,8,0
2,1,1,0,1,1,1,8,11,1,13,8,16,8,1,3,16,16,16,24,24,5,3,13,0,1,0.291,0,1.899,8,0
2,1,1,0,1,10,1,8,11,8,1,16,3,18,18,16,16,8,16,23,24,3,3,13,0,1,0.32,0,3.8,11,0
2,1,1,0,1,10,1,8,11,8,1,16,3,8,1,3,16,8,16,23,24,4,3,13,0,1,0.32,0,3.8,11,0
2,1,1,0,1,2,1,8,11,16,14,2,16,18,18,16,16,16,16,27,24,2,3,13,0,6,0.312,0,2.872,9,0
2,1,1,0,1,2,1,8,11,16,14,2,16,8,1,3,16,16,16,27,24,3,3,13,0,6,0.312,0,2.872,9,0
2,1,0,0,1,1,1,11,11,16,13,13,18,18,18,16,16,16,16,24,24,2,3,13,0,10,1.0,0,3.27,0,0
2,1,0,0,1,1,1,11,11,16,13,13,18,8,1,3,16,16,16,24,24,3,3,13,0,10,1.0,0,3.27,0,0
3,1,1,0,1,2,1,8,11,1,18,8,5,18,18,16,16,8,16,23,24,9,3,13,0,3,0.26,0,8.338,12,0
3,1,1,0,1,2,1,8,11,1,18,8,5,8,1,3,16,8,16,23,24,10,3,13,0,3,0.26,0,8.338,12,0
3,1,1,0,1,3,1,8,11,8,1,5,6,18,18,16,16,16,16,26,24,8,3,13,0,1,0,1,0,16,0
3,1,1,0,1,3,1,8,11,8,1,5,6,8,1,3,16,16,16,26,24,9,3,13,0,1,0,1,0,16,0
3,1,1,0,1,9,1,8,11,6,5,8,16,18,18,16,16,8,16,23,24,7,3,13,0,6,0.312,0,2.872,9,0
3,1,1,0,1,9,1,8,11,6,5,8,16,8,1,3,16,8,16,23,24,8,3,13,0,6,0.312,0,2.872,9,0
3,1,1,0,1,3,1,8,11,8,6,16,12,18,18,16,16,8,16,11,24,6,3,13,0,2,0.348,0,4.809,14,0
3,1,1,0,1,3,1,8,11,8,6,16,12,8,1,3,16,8,16,11,24,7,3,13,0,2,0.348,0,4.809,14,0
3,1,0,1,1,1,1,12,11,16,8,3,1,18,18,16,16,16,16,24,24,5,3,13,0,7,0,1,0,14,1
3,1,0,1,1,1,1,12,11,16,8,3,1,8,1,3,16,16,16,24,24,6,3,13,0,7,0,1,0,14,1
1,1,0,0,0,1,1,11,11,18,18,16,16,14,13,1,1,16,8,24,23,2,3,13,0,10,1.0,0,3.27,0,0
1,1,1,0,1,6,1,8,11,1,14,11,3,14,13,1,1,16,8,27,23,1,3,13,0,1,0.396,0,3.471,7,0
1,1,0,0,1,1,1,11,11,8,1,3,16,14,13,1,1,16,8,24,23,1,3,13,0,10,1.0,0,3.27,0,0
1,1,1,0,1,9,1,8,11,1,16,13,18,14,13,1,1,16,8,27,23,0,3,13,0,6,0.312,0,2.872,9,0
2,1,1,0,1,2,1,8,11,4,1,3,1,14,13,1,1,16,8,26,23,3,3,13,0,6,0.312,0,2.872,9,0
2,1,0,0,1,5,1,11,11,3,4,16,13,14,13,1,1,16,8,27,23,3,3,13,0,5,0.781,0,2.133,16,0
2,1,1,0,1,4,1,8,11,4,13,3,16,14,13,1,1,16,8,27,23,2,3,13,0,4,0.302,0,6.303,14,0
3,1,1,0,1,1,1,8,11,1,13,8,16,14,13,1,1,16,8,24,23,6,3,13,0,1,0.291,0,1.899,8,0
3,1,1,0,1,10,1,8,11,8,1,16,3,14,13,1,1,8,8,23,23,5,3,13,0,1,0.32,0,3.8,11,0
3,1,1,0,1,2,1,8,11,16,14,2,16,14,13,1,1,16,8,27,23,4,3,13,0,6,0.312,0,2.872,9,0
3,1,0,0,1,1,1,11,11,16,13,13,18,14,13,1,1,16,8,24,23,4,3,13,0,10,1.0,0,3.27,0,0
0,1,0,1,1,1,1,12,11,16,13,13,14,14,13,2,8,16,16,24,24,0,3,15,0.2,6,0,1,0,14,1
1,1,0,0,1,1,1,11,11,14,13,1,1,14,13,2,8,8,16,23,24,3,3,15,0,10,1.0,0,3.27,0,0
1,1,1,0,1,8,1,8,11,1,1,16,1,14,13,2,8,16,16,27,24,2,3,15,0,1,0.123,0,5.502,12,0
1,0,1,0,1,1,1,8,11,1,16,13,18,14,13,2,8,16,16,24,24,1,3,15,0,1,0.334,0,2.209,15,0
2,1,0,0,0,1,1,11,11,18,18,16,16,14,13,2,8,16,16,24,24,5,3,15,0,10,1.0,0,3.27,0,0
2,1,1,0,1,6,1,8,11,1,14,11,3,14,13,2,8,16,16,27,24,4,3,15,0,1,0.396,0,3.471,7,0
2,1,0,0,1,1,1,11,11,8,1,3,16,14,13,2,8,16,16,24,24,4,3,15,0,10,1.0,0,3.27,0,0
2,1,1,0,1,9,1,8,11,1,16,13,18,14,13,2,8,16,16,27,24,3,3,15,0,6,0.312,0,2.872,9,0
3,1,1,0,1,2,1,8,11,4,1,3,1,14,13,2,8,16,16,26,24,6,3,15,0,6,0.312,0,2.872,9,0
3,1,0,0,1,5,1,11,11,3,4,16,13,14,13,2,8,16,16,27,24,6,3,15,0,5,0.781,0,2.133,16,0
3,1,1,0,1,4,1,8,11,4,13,3,16,14,13,2,8,16,16,27,24,5,3,15,0,4,0.302,0,6.303,14,0
0,1,0,0,1,1,1,11,11,4,16,11,16,16,13,13,18,16,16,24,24,3,3,36,0.833,3,0.87,0,1.906,15,0
0,1,0,0,1,1,1,11,11,11,4,16,13,16,13,13,18,11,16,23,24,3,3,36,0.806,2,0.788,0,1.579,16,0
0,1,0,0,1,6,1,11,11,14,13,6,8,16,13,13,18,16,16,9,24,3,3,36,0.694,3,0.87,0,1.906,15,0
0,1,1,0,1,3,1,8,11,6,11,4,13,16,13,13,18,11,16,40,24,2,3,36,0.639,1,0.243,0,3.213,16,0
0,1,0,0,1,1,1,11,11,16,3,11,13,16,13,13,18,16,16,24,24,2,3,36,0.389,4,0.781,0,2.133,16,0
0,1,1,0,1,3,1,8,11,9,4,1,8,16,13,13,18,16,16,27,24,1,3,36,0.194,1,0.034,0,6.033,9,0
0,1,1,0,1,9,1,8,11,1,8,16,13,16,13,13,18,16,16,27,24,0,3,36,0.139,6,0.312,0,2.872,9,0
1,1,1,0,0,1,1,8,11,18,18,4,3,16,13,13,18,16,16,24,24,3,3,36,0,1,0,1,0,16,0
1,1,0,0,1,1,1,11,11,13,16,16,13,16,13,13,18,16,16,26,24,3,3,36,0,3,0.496,0,1.139,0,0
2,1,0,1,1,1,1,12,11,16,13,13,14,16,13,13,18,16,16,24,24,6,3,36,0,7,0,1,0,14,1
2,1,0,0,1,1,1,11,11,14,13,2,8,16,13,13,18,16,16,24,24,6,3,36,0,13,1.0,0,3.27,0,0
2,1,1,0,1,3,1,8,11,2,11,8,16,16,13,13,18,16,16,27,24,5,3,36,0,1,0.246,0,5.178,12,0
2,0,1,0,1,8,1,8,11,8,2,16,16,16,13,13,18,16,16,27,24,4,3,36,0,1,0.568,0,1.268,9,0
3,1,0,0,1,1,1,11,11,14,13,1,1,16,13,13,18,8,16,23,24,9,3,36,0,13,1.0,0,3.27,0,0
3,1,1,0,1,8,1,8,11,1,1,16,1,16,13,13,18,16,16,27,24,8,3,36,0,1,0.123,0,5.502,12,0
3,0,1,0,1,1,1,8,11,1,16,13,18,16,13,13,18,16,16,24,24,7,3,36,0,1,0.334,0,2.209,15,0
0,1,0,1,1,2,2,12,11,16,3,1,8,8,8,1,8,8,1,23,27,2,3,12,0.333,7,0,1,0,14,1
0,1,1,0,1,10,2,8,11,1,12,8,11,8,8,1,8,16,1,27,27,1,3,12,0.167,1,0,1,0,16,0
0,1,1,0,1,2,2,8,11,8,1,11,1,8,8,1,8,16,1,26,27,0,3,12,0.083,1,0.242,0,1.275,11,0
1,1,0,0,1,1,2,11,11,4,16,11,16,8,8,1,8,16,1,24,27,6,3,12,0,3,0.87,0,1.906,15,0
1,1,0,0,1,1,2,11,11,11,4,16,13,8,8,1,8,11,1,23,27,6,3,12,0,2,0.788,0,1.579,16,0
1,1,0,0,1,6,2,11,11,14,13,6,8,8,8,1,8,16,1,9,27,6,3,12,0,3,0.87,0,1.906,15,0
1,1,1,0,1,3,2,8,11,6,11,4,13,8,8,1,8,11,1,40,27,5,3,12,0,1,0.243,0,3.213,16,0
1,1,0,0,1,1,2,11,11,16,3,11,13,8,8,1,8,16,1,24,27,5,3,12,0,4,0.781,0,2.133,16,0
1,1,1,0,1,3,2,8,11,9,4,1,8,8,8,1,8,16,1,27,27,4,3,12,0,1,0.034,0,6.033,9,0
1,1,1,0,1,9,2,8,11,1,8,16,13,8,8,1,8,16,1,27,27,3,3,12,0,6,0.312,0,2.872,9,0
1,1,0,0,1,1,2,11,11,16,13,13,18,8,8,1,8,16,1,24,27,3,3,12,0,13,1.0,0,3.27,0,0
2,1,1,0,0,1,2,8,11,18,18,4,3,8,8,1,8,16,1,24,27,6,3,12,0,1,0,1,0,16,0
2,1,0,0,1,1,2,11,11,13,16,16,13,8,8,1,8,16,1,26,27,6,3,12,0,2,0.496,0,1.139,0,0
3,1,0,1,1,1,2,12,11,16,13,13,14,8,8,1,8,16,1,24,27,9,3,12,0,7,0,1,0,14,0
3,1,0,0,1,1,2,11,11,14,13,2,8,8,8,1,8,16,1,24,27,9,3,12,0,13,1.0,0,3.27,0,0
3,1,1,0,1,3,2,8,11,2,11,8,16,8,8,1,8,16,1,27,27,8,3,12,0,1,0.246,0,5.178,12,0
3,0,1,0,1,8,2,8,11,8,2,16,16,8,8,1,8,16,1,27,27,7,3,12,0,1,0.568,0,1.268,9,0
1,1,0,1,0,2,1,12,11,18,18,8,8,18,18,16,13,8,16,4,24,3,3,20,0,1,0,1,0,9,0
1,1,1,0,1,2,1,8,11,12,18,8,16,18,18,16,13,8,16,23,24,2,3,20,0,4,0.342,0,3.424,14,0
1,1,1,0,1,3,1,8,11,8,12,16,8,18,18,16,13,16,16,26,24,1,3,20,0,4,0.226,0,2.249,11,0
1,1,1,0,1,1,1,8,11,16,8,1,13,18,18,16,13,16,16,24,24,0,3,20,0,1,0.385,0,7.49,12,0
2,1,1,0,1,1,1,8,11,13,18,8,4,18,18,16,13,8,16,23,24,8,3,20,0,1,0.436,0,1.549,9,0
2,1,1,0,1,3,1,8,11,8,13,4,1,18,18,16,13,8,16,40,24,7,3,20,0,1,0.26,0,8.338,12,0
2,0,1,0,1,1,1,8,11,1,13,1,8,18,18,16,13,1,16,27,24,6,3,20,0,1,0.223,0,3.509,16,0
2,1,1,0,1,9,1,8,11,1,8,13,13,18,18,16,13,18,16,32,24,5,3,20,0,4,0.312,0,2.872,9,0
2,1,0,1,1,1,1,12,11,16,13,13,18,18,18,16,13,16,16,24,24,4,3,20,0,7,0,1,0,14,1
3,1,0,1,1,2,1,12,11,16,3,1,8,18,18,16,13,8,16,23,24,14,3,20,0,7,0,1,0,14,0
3,1,1,0,1,10,1,8,11,1,12,8,11,18,18,16,13,16,16,27,24,13,3,20,0,1,0,1,0,16,0
3,1,1,0,1,2,1,8,11,8,1,11,1,18,18,16,13,16,16,26,24,12,3,20,0,1,0.242,0,1.275,11,0
3,1,0,0,1,2,1,11,11,8,8,1,8,18,18,16,13,1,16,27,24,12,3,20,0,12,1.0,0,3.27,0,0
3,1,1,0,1,1,1,8,11,1,11,12,12,18,18,16,13,16,16,24,24,11,3,20,0,1,0,1,0,14,0
3,1,0,1,1,1,1,12,11,8,1,12,13,18,18,16,13,8,16,5,24,10,3,20,0,1,0,1,0,14,0
0,1,1,0,1,1,5,8,11,13,3,3,16,16,3,13,18,16,16,24,27,0,3,8,0.375,2,0.17,0,3.192,16,0
1,1,1,0,1,3,5,8,11,16,3,3,11,16,3,13,18,16,16,26,27,4,3,8,0,1,0,1,0,16,0
1,1,0,0,1,1,5,11,11,3,8,13,14,16,3,13,18,16,16,24,27,4,3,8,0,4,0.781,0,2.133,16,0
1,1,1,0,1,2,5,8,11,14,13,2,4,16,3,13,18,11,16,1,27,3,3,8,0,2,0.17,0,3.192,16,0
1,1,0,1,1,6,5,12,11,4,2,8,11,16,3,13,18,8,16,27,27,2,3,8,0,7,0,1,0,14,1
1,1,1,0,1,9,5,8,11,12,4,11,13,16,3,13,18,8,16,27,27,1,3,8,0,1,0.422,0,7.51,9,0
1,1,0,0,1,3,5,11,11,8,12,13,18,16,3,13,18,8,16,40,27,1,3,8,0,1,0.64,0,1.412,14,0
2,1,0,0,0,1,5,11,11,18,18,16,13,16,3,13,18,16,16,24,27,10,3,8,0,11,1.0,0,3.27,0,0
2,0,1,0,1,1,5,8,11,14,13,4,11,16,3,13,18,16,16,24,27,9,3,8,0,1,0.119,0,7.452,14,0
2,1,1,0,1,3,5,8,11,11,4,3,16,16,3,13,18,16,16,26,27,8,3,8,0,2,0.373,0,4.474,8,0
2,1,1,0,1,2,5,8,11,1,5,8,16,16,3,13,18,8,16,23,27,7,3,8,0,4,0.342,0,3.424,14,0
2,1,1,0,1,1,5,8,11,8,1,16,2,16,3,13,18,16,16,24,27,6,3,8,0,1,0.348,0,4.809,14,0
2,1,1,0,1,10,5,8,11,11,2,1,13,16,3,13,18,1,16,27,27,5,3,8,0,1,0.056,0,1.169,14,0
3,1,0,1,0,2,5,12,11,18,18,8,8,16,3,13,18,8,16,4,27,13,3,8,0,1,0,1,0,9,0
3,1,1,0,1,2,5,8,11,12,18,8,16,16,3,13,18,8,16,23,27,12,3,8,0,4,0.342,0,3.424,14,0
3,1,1,0,1,3,5,8,11,8,12,16,8,16,3,13,18,16,16,26,27,11,3,8,0,4,0.226,0,2.249,11,0
3,1,1,0,1,1,5,8,11,16,8,1,13,16,3,13,18,16,16,24,27,10,3,8,0,1,0.385,0,7.49,12,0
0,1,1,0,1,2,1,8,11,3,6,8,8,16,13,16,13,8,16,23,24,2,3,15,0.6,4,0.342,0,3.424,14,0
0,1,1,0,1,2,1,8,11,8,3,8,3,16,13,16,13,8,16,23,24,1,3,15,0.533,1,0,1,0,9,0
0,1,1,0,1,3,1,8,11,8,8,3,4,16,13,16,13,16,16,24,24,0,3,15,0.467,1,0.27,0,3.045,13,0
1,1,1,0,1,1,1,8,11,13,3,3,16,16,13,16,13,16,16,24,24,3,3,15,0,2,0.17,0,3.192,16,0
1,1,0,0,1,5,1,11,11,16,3,13,18,16,13,16,13,16,16,27,24,3,3,15,0,10,1.0,0,3.27,0,0
2,1,1,0,1,3,1,8,11,16,3,3,11,16,13,16,13,16,16,26,24,7,3,15,0,1,0,1,0,16,0
2,1,0,0,1,1,1,11,11,3,8,13,14,16,13,16,13,16,16,24,24,7,3,15,0,4,0.781,0,2.133,16,0
2,1,1,0,1,2,1,8,11,14,13,2,4,16,13,16,13,11,16,1,24,6,3,15,0,2,0.17,0,3.192,16,0
2,1,0,1,1,6,1,12,11,4,2,8,11,16,13,16,13,8,16,27,24,5,3,15,0,8,0,1,0,14,1
2,1,1,0,1,9,1,8,11,12,4,11,13,16,13,16,13,8,16,27,24,4,3,15,0,1,0.422,0,7.51,9,0
2,1,0,0,1,3,1,11,11,8,12,13,18,16,13,16,13,8,16,40,24,4,3,15,0,1,0.64,0,1.412,14,0
3,1,0,0,0,1,1,11,11,18,18,16,13,16,13,16,13,16,16,24,24,13,3,15,0,10,1.0,0,3.27,0,0
3,0,1,0,1,1,1,8,11,14,13,4,11,16,13,16,13,16,16,24,24,12,3,15,0,1,0.119,0,7.452,14,0
3,1,1,0,1,3,1,8,11,11,4,3,16,16,13,16,13,16,16,26,24,11,3,15,0,2,0.373,0,4.474,8,0
3,1,1,0,1,2,1,8,11,1,5,8,16,16,13,16,13,8,16,23,24,10,3,15,0,4,0.342,0,3.424,14,0
3,1,1,0,1,1,1,8,11,8,1,16,2,16,13,16,13,16,16,24,24,9,3,15,0,1,0.348,0,4.809,14,0
3,1,1,0,1,10,1,8,11,11,2,1,13,16,13,16,13,1,16,27,24,8,3,15,0,1,0.056,0,1.169,14,0
0,1,0,1,1,1,1,12,11,16,4,6,8,16,8,1,8,16,16,24,24,3,3,16,0.562,8,0,1,0,14,1
0,1,1,0,1,3,1,8,11,6,12,1,8,16,8,1,8,16,16,26,24,2,3,16,0.438,4,0.226,0,2.249,11,0
0,1,1,0,1,15,1,8,11,1,8,13,14,16,8,1,8,16,16,34,24,1,3,16,0.312,1,0.255,0,3.549,16,0
0,1,1,0,1,9,1,8,11,14,13,16,11,16,8,1,8,16,16,27,24,0,3,16,0.125,1,0.251,0,6.524,14,0
1,1,0,0,0,3,1,11,11,18,18,16,3,16,8,1,8,16,16,26,24,5,3,16,0,3,0.781,0,2.133,16,0
1,1,1,0,1,1,1,8,11,4,14,13,13,16,8,1,8,16,16,9,24,4,3,16,0,4,0.342,0,3.424,14,0
3,1,1,0,1,2,1,8,11,3,6,8,8,16,8,1,8,8,16,23,24,7,3,16,0,4,0.342,0,3.424,14,0
3,1,1,0,1,2,1,8,11,8,3,8,3,16,8,1,8,8,16,23,24,6,3,16,0,1,0,1,0,9,0
