distance_pronoun_antecedent,number_agreement,is_proper_noun,antecedent_position,case_antecedent,case_pronoun,pos_mention,pos_pronoun,pos_before_mention_1,pos_before_mention_2,pos_after_mention_1,pos_after_mention_2,pos_before_pronoun_1,pos_before_pronoun_2,pos_after_pronoun_1,pos_after_pronoun_2,pos_head_mention,pos_head_pronoun,syntactic_function_mention,syntactic_function_pronoun,nouns_between_mentions,pronoun_value,pronoun_sentence_length,normalized_distance,mention_local_score,tkachenko_embedding,missing_tkachenko_embedding,eleri_abstractness_score,mention_global_score,category
2,0,1,0,1,2,6,8,11,8,16,8,13,18,18,16,8,8,16,23,27,3,1,12,0,1,0.07,0,2.881,12,0
2,1,1,0,1,3,6,8,11,8,8,13,18,18,18,16,8,16,16,26,27,2,1,12,0,1,0.157,0,2.789,12,0
1,0,1,0,0,2,6,8,11,18,18,8,4,18,18,16,8,8,16,23,27,1,1,12,0,8,0.266,0,1.391,13,0
1,0,1,0,1,1,6,8,11,8,18,4,16,18,18,16,8,16,16,24,27,0,1,12,0,4,0.27,0,5.3,13,0
1,0,0,0,1,3,6,11,11,16,4,13,18,18,18,16,8,16,16,26,27,0,1,12,0,1,0.64,0,2.091,14,0
3,0,0,1,1,2,6,12,11,9,9,8,4,18,18,16,8,8,16,23,27,14,1,12,0,3,0,1,0,6,0
3,1,1,0,1,10,6,8,11,12,9,4,12,18,18,16,8,9,16,23,27,13,1,12,0,10,0.146,0,5.143,10,0
3,0,0,1,1,2,6,12,11,4,8,5,12,18,18,16,8,1,16,27,27,12,1,12,0,1,0,1,0,15,0
3,0,0,1,1,2,6,12,11,5,12,2,1,18,18,16,8,12,16,11,27,11,1,12,0,1,0,1,0,16,0
3,0,1,0,1,2,6,8,11,9,5,2,16,18,18,16,8,1,16,27,27,10,1,12,0,3,-0.065,0,3.557,6,0
3,0,1,0,1,3,6,8,11,1,3,13,18,18,18,16,8,16,16,26,27,9,1,12,0,2,0,1,0,14,0
-1,0,1,0,0,6,6,8,11,18,18,14,1,18,18,16,8,16,16,27,27,5,1,12,0,2,0.148,0,6.166,8,0
-1,0,1,0,1,1,6,8,11,1,14,4,3,18,18,16,8,16,16,24,27,6,1,12,0,10,0.146,0,5.143,10,0
-1,0,0,0,1,3,6,11,11,3,4,3,16,18,18,16,8,16,16,26,27,7,1,12,0,1,0.707,0,1.412,14,0
-1,0,0,0,1,1,6,11,11,4,5,8,1,18,18,16,8,1,16,40,27,7,1,12,0,2,0.777,0,2.133,16,0
-1,1,1,0,1,9,6,8,11,11,4,1,3,18,18,16,8,1,16,27,27,7,1,12,0,1,0.052,0,8.073,13,0
-1,0,1,0,1,1,6,8,11,16,3,13,3,18,18,16,8,16,16,24,27,8,1,12,0,1,0,1,0,10,0
-1,1,0,0,1,2,6,11,11,3,13,8,8,18,18,16,8,8,16,23,27,9,1,12,0,1,0.586,0,2.552,0,0
-1,1,1,0,1,2,6,8,11,11,3,8,4,18,18,16,8,8,16,23,27,9,1,12,0,1,0.287,0,5.371,14,0
-1,0,1,0,1,1,6,8,11,8,11,4,3,18,18,16,8,1,16,40,27,10,1,12,0,5,0,1,0,13,0
-1,0,1,0,1,2,6,8,11,14,1,8,2,18,18,16,8,8,16,23,27,11,1,12,0,8,0.266,0,1.391,13,0
-1,0,1,0,1,2,6,8,11,8,14,2,16,18,18,16,8,16,16,27,27,12,1,12,0,4,0.27,0,5.3,13,0
-2,1,1,0,1,5,6,8,11,16,3,8,16,18,18,16,8,8,16,23,27,13,1,12,0,1,0.251,0,1.899,8,0
-2,1,1,0,1,5,6,8,11,8,16,16,11,18,18,16,8,16,16,27,27,14,1,12,0,10,0.146,0,5.143,10,0
-2,1,1,0,1,3,6,8,11,11,16,3,3,18,18,16,8,16,16,26,27,15,1,12,0,5,0.283,0,4.041,10,0
-2,1,1,0,1,9,6,8,11,3,3,13,18,18,18,16,8,16,16,27,27,16,1,12,0,1,0.227,0,6.523,10,0
0,0,1,0,1,1,6,8,11,14,13,16,14,3,3,1,13,16,1,24,27,0,1,22,0.182,1,0,1,0,16,0
0,0,0,1,1,9,6,12,11,14,16,1,8,3,3,1,13,16,1,2,27,1,1,22,0.318,2,0,1,0,11,0
0,0,1,0,1,12,6,8,11,1,12,9,8,3,3,1,13,16,1,34,27,2,1,22,0.409,1,0,1,0,16,0
0,0,1,0,1,3,6,8,11,9,8,5,3,3,3,1,13,16,1,27,27,3,1,22,0.5,1,-0.075,0,2.901,10,0
0,0,1,0,1,2,6,8,11,3,3,8,13,3,3,1,13,8,1,23,27,4,1,22,0.682,2,0.306,0,6.308,10,0
0,0,1,0,1,10,6,8,11,8,3,13,18,3,3,1,13,16,1,27,27,5,1,22,0.727,1,0,1,0,11,0
2,1,0,0,1,10,6,11,11,9,18,4,8,3,3,1,13,9,1,23,27,7,1,22,0,1,0.777,0,2.133,16,0
2,0,1,0,1,1,6,8,11,4,11,5,8,3,3,1,13,8,1,23,27,6,1,22,0,1,0.206,0,3.193,12,0
2,0,1,0,1,2,6,8,11,5,8,8,13,3,3,1,13,8,1,11,27,5,1,22,0,1,0,1,0,14,0
2,1,1,0,1,1,6,8,11,8,5,13,18,3,3,1,13,18,1,32,27,4,1,22,0,1,0.148,0,6.166,8,0
1,0,1,0,0,1,6,8,11,18,18,4,3,3,3,1,13,8,1,40,27,3,1,22,0,3,0,1,0,13,0
1,0,1,0,1,9,6,8,11,3,4,5,3,3,3,1,13,18,1,32,27,2,1,22,0,1,0,1,0,13,0
1,0,1,0,1,9,6,8,11,16,9,3,9,3,3,1,13,16,1,27,27,1,1,22,0,2,0.306,0,6.308,10,0
1,0,1,0,1,3,6,8,11,9,3,13,18,3,3,1,13,16,1,24,27,0,1,22,0,1,0.481,0,7.617,9,0
3,0,0,1,1,2,6,12,11,9,9,8,4,3,3,1,13,8,1,23,27,9,1,22,0,4,0,1,0,6,1
3,1,1,0,1,10,6,8,11,12,9,4,8,3,3,1,13,9,1,23,27,8,1,22,0,9,0.146,0,5.143,10,0
3,1,1,0,1,1,6,8,11,4,8,13,18,3,3,1,13,18,1,32,27,7,1,22,0,1,0.514,0,7.306,8,0
-1,0,0,1,1,2,6,12,11,9,18,8,16,3,3,1,13,8,1,23,27,6,1,22,0,4,0,1,0,6,0
-1,1,1,0,1,10,6,8,11,12,9,16,1,3,3,1,13,9,1,23,27,7,1,22,0,9,0.146,0,5.143,10,0
-1,0,1,0,1,9,6,8,11,1,16,5,1,3,3,1,13,16,1,27,27,8,1,22,0,3,0,1,0,13,0
0,0,1,0,1,6,6,8,11,6,18,4,3,8,1,9,8,3,3,27,27,1,1,14,0.357,1,0.348,0,3.471,7,0
0,1,1,0,1,3,6,8,11,1,3,11,9,8,1,9,8,3,3,40,27,0,1,14,0.071,3,0,1,0,13,0
0,0,1,0,1,3,6,8,11,9,11,3,14,8,1,9,8,3,3,27,27,0,1,14,0.143,1,0.265,0,2.237,8,0
-2,0,1,0,1,6,6,8,11,6,18,4,3,3,3,1,13,3,1,27,27,9,1,22,0,1,0.348,0,3.471,7,0
-2,1,1,0,1,3,6,8,11,1,3,11,9,3,3,1,13,3,1,40,27,10,1,22,0,3,0,1,0,13,0
-2,1,0,0,1,6,6,11,11,8,1,9,8,3,3,1,13,3,1,27,27,11,1,22,0,2,1.0,0,1.906,15,0
-2,0,1,0,1,3,6,8,11,9,11,3,14,3,3,1,13,3,1,27,27,11,1,22,0,1,0.265,0,2.237,8,0
2,1,0,0,1,6,6,11,11,3,3,1,13,8,1,9,8,1,3,27,27,11,1,14,0,2,1.0,0,1.906,15,0
2,0,1,0,1,1,6,8,11,14,13,16,14,8,1,9,8,16,3,24,27,10,1,14,0,1,0,1,0,16,0
2,0,0,1,1,9,6,12,11,14,16,1,8,8,1,9,8,16,3,2,27,9,1,14,0,2,0,1,0,11,0
2,0,1,0,1,12,6,8,11,1,12,9,8,8,1,9,8,16,3,34,27,8,1,14,0,1,0,1,0,16,0
2,0,1,0,1,3,6,8,11,9,8,5,3,8,1,9,8,16,3,27,27,7,1,14,0,1,-0.075,0,2.901,10,0
2,0,1,0,1,2,6,8,11,3,3,8,13,8,1,9,8,8,3,23,27,6,1,14,0,2,0.306,0,6.308,10,0
2,0,1,0,1,10,6,8,11,8,3,13,18,8,1,9,8,16,3,27,27,5,1,14,0,1,0,1,0,11,0
1,0,0,1,1,2,6,12,11,9,18,8,16,8,1,9,8,8,3,23,27,4,1,14,0,4,0,1,0,6,1
1,1,1,0,1,10,6,8,11,12,9,16,1,8,1,9,8,9,3,23,27,3,1,14,0,9,0.146,0,5.143,10,0
1,0,1,0,1,9,6,8,11,1,16,5,1,8,1,9,8,16,3,27,27,2,1,14,0,3,0,1,0,13,0
3,0,1,0,0,1,6,8,11,18,18,4,3,8,1,9,8,8,3,40,27,14,1,14,0,3,0,1,0,13,0
3,0,1,0,1,9,6,8,11,3,4,5,3,8,1,9,8,18,3,32,27,13,1,14,0,1,0,1,0,13,0
3,0,1,0,1,9,6,8,11,16,9,3,9,8,1,9,8,16,3,27,27,12,1,14,0,2,0.306,0,6.308,10,0
3,0,1,0,1,3,6,8,11,9,3,13,18,8,1,9,8,16,3,24,27,11,1,14,0,1,0.481,0,7.617,9,0
-1,0,0,1,0,2,6,12,11,18,18,8,4,8,1,9,8,8,3,23,27,1,1,14,0,4,0,1,0,6,0
-1,0,1,0,1,1,6,8,11,12,18,4,3,8,1,9,8,1,3,40,27,2,1,14,0,3,0,1,0,13,0
-1,0,1,0,1,3,6,8,11,9,5,8,12,8,1,9,8,1,3,27,27,3,1,14,0,3,-0.065,0,3.557,6,0
-1,0,0,1,1,2,6,12,11,8,8,8,1,8,1,9,8,8,3,23,27,5,1,14,0,2,0,1,0,11,0
-1,0,1,0,1,10,6,8,11,12,8,1,13,8,1,9,8,1,3,27,27,6,1,14,0,1,0.196,0,6.971,11,0
-2,0,1,0,1,3,6,8,11,9,18,8,13,8,1,9,8,8,3,23,27,7,1,14,0,1,0.24,0,3.751,11,0
-2,1,1,0,1,1,6,8,11,8,9,13,18,8,1,9,8,18,3,32,27,8,1,14,0,9,0.146,0,5.143,10,0
0,0,1,0,0,2,1,8,11,18,18,2,8,14,13,4,1,1,1,27,40,2,1,36,0.194,1,0,1,0,14,0
0,1,1,0,1,9,1,8,11,2,8,1,8,14,13,4,1,1,1,27,40,1,1,36,0.139,1,0.333,0,4.405,11,0
0,0,1,0,1,1,1,8,11,1,8,13,14,14,13,4,1,16,1,24,40,0,1,36,0.083,1,0.21,0,1.307,11,0
0,1,1,0,1,3,1,8,11,4,3,3,3,14,13,4,1,3,1,40,40,0,1,36,0.167,1,0,1,0,16,0
0,0,1,0,1,1,1,8,11,6,14,4,3,14,13,4,1,1,1,40,40,1,1,36,0.667,1,0,1,0,13,0
2,1,0,0,0,3,1,11,11,18,18,1,4,14,13,4,1,1,1,27,40,14,1,36,0,1,0.513,0,1.139,0,0
2,1,1,0,1,1,1,8,11,4,1,12,13,14,13,4,1,1,1,40,40,13,1,36,0,5,0.537,0,6.184,7,0
2,1,0,1,1,9,1,12,11,8,4,13,11,14,13,4,1,1,1,27,40,12,1,36,0,3,0,1,0,6,0
2,1,0,0,1,3,1,11,11,13,12,1,13,14,13,4,1,1,1,27,40,12,1,36,0,2,0.777,0,2.133,16,0
2,1,1,0,1,2,1,8,11,16,3,8,1,14,13,4,1,8,1,23,40,11,1,36,0,1,0.365,0,3.11,12,0
2,1,1,0,1,3,1,8,11,8,16,1,4,14,13,4,1,1,1,26,40,10,1,36,0,1,0,1,0,10,0
2,1,1,0,1,6,1,8,11,4,1,11,8,14,13,4,1,1,1,27,40,9,1,36,0,1,0,1,0,13,0
2,1,0,0,1,2,1,11,11,8,4,8,13,14,13,4,1,8,1,23,40,9,1,36,0,3,0.87,0,3.27,0,0
2,1,1,0,1,1,1,8,11,11,8,13,18,14,13,4,1,1,1,40,40,8,1,36,0,1,0.22,0,1.615,12,0
1,0,1,0,1,2,1,8,11,1,18,8,16,14,13,4,1,8,1,23,40,7,1,36,0,1,0,1,0,13,0
1,1,1,0,1,1,1,8,11,8,1,16,3,14,13,4,1,16,1,24,40,6,1,36,0,1,0,1,0,16,0
1,1,1,0,1,2,1,8,11,1,3,8,13,14,13,4,1,8,1,23,40,5,1,36,0,5,0.537,0,6.184,7,0
1,1,1,0,1,3,1,8,11,8,1,13,5,14,13,4,1,16,1,26,40,4,1,36,0,1,0.37,0,1.221,14,0
1,1,1,0,1,3,1,8,11,5,13,13,18,14,13,4,1,8,1,11,40,3,1,36,0,1,0.341,0,0.474,14,0
3,1,1,0,1,3,1,8,11,9,9,13,18,14,13,4,1,18,1,32,40,14,1,36,0,1,0.132,0,2.91,0,0
-1,0,1,0,0,3,1,8,11,18,18,13,11,14,13,4,1,8,1,40,40,2,1,36,0,4,0.146,0,5.143,10,0
-1,0,0,0,1,1,1,11,11,13,8,4,4,14,13,4,1,16,1,24,40,3,1,36,0,4,0.489,0,1.415,0,0
-1,1,1,0,1,6,1,8,11,16,4,5,4,14,13,4,1,16,1,27,40,3,1,36,0,1,0.289,0,4.474,8,0
-1,0,1,0,1,10,1,8,11,3,16,13,4,14,13,4,1,16,1,27,40,4,1,36,0,1,0.035,0,3.394,14,0
-1,1,0,1,1,9,1,12,11,4,4,9,9,14,13,4,1,8,1,27,40,5,1,36,0,3,0,1,0,6,0
-1,1,1,0,1,2,1,8,11,9,9,2,13,14,13,4,1,18,1,32,40,6,1,36,0,5,0.537,0,6.184,7,0
-2,1,1,0,1,1,1,8,11,13,3,13,3,14,13,4,1,16,1,24,40,7,1,36,0,1,0,1,0,16,0
-2,0,1,0,1,2,1,8,11,3,13,5,8,14,13,4,1,16,1,27,40,8,1,36,0,1,0.027,0,6.065,13,0
-2,0,1,0,1,14,1,8,11,5,8,13,18,14,13,4,1,8,1,11,40,9,1,36,0,1,0.003,0,6.281,11,0
0,0,1,0,0,1,2,8,11,18,18,4,3,9,9,2,4,1,9,40,23,1,1,19,0.526,2,0.532,0,5.738,10,0
0,0,1,0,1,1,2,8,11,14,1,13,3,9,9,2,4,1,9,2,23,0,1,19,0.263,1,0,1,0,0,0
0,0,1,0,1,3,2,8,11,4,2,3,14,9,9,2,4,3,9,40,23,0,1,19,0.158,4,0,1,0,13,0
0,0,1,0,1,3,2,8,11,9,14,13,18,9,9,2,4,3,9,2,23,1,1,19,0.368,1,0.011,0,2.762,13,0
2,0,0,1,0,1,2,12,11,18,18,12,4,9,9,2,4,8,9,40,23,6,1,19,0,1,0,1,0,14,0
2,0,0,1,1,2,2,12,11,4,12,8,13,9,9,2,4,8,9,23,23,4,1,19,0,1,0,1,0,11,0
2,0,1,0,1,1,2,8,11,12,4,13,18,9,9,2,4,18,9,32,23,3,1,19,0,1,0,1,0,0,0
1,0,1,0,0,1,2,8,11,18,18,13,18,9,9,2,4,18,9,32,23,2,1,19,0,5,0,1,0,13,0
3,1,1,0,1,5,2,8,11,1,16,1,8,9,9,2,4,16,9,27,23,8,1,19,0,3,0.146,0,5.143,10,0
3,0,1,0,1,3,2,8,11,1,8,13,18,9,9,2,4,16,9,26,23,7,1,19,0,1,0,1,0,0,0
-1,0,1,0,0,1,2,8,11,18,18,8,5,9,9,2,4,16,9,24,23,2,1,19,0,1,0,1,0,13,0
-1,1,1,0,1,10,2,8,11,8,18,5,11,9,9,2,4,8,9,23,23,3,1,19,0,5,0,1,0,13,0
-1,1,0,0,1,2,2,11,11,5,8,8,16,9,9,2,4,8,9,23,23,4,1,19,0,1,0.87,0,3.27,0,0
-1,0,1,0,1,10,2,8,11,11,5,16,3,9,9,2,4,8,9,11,23,4,1,19,0,2,0.283,0,4.041,10,0
-1,0,0,1,1,9,2,12,11,3,16,13,18,9,9,2,4,16,9,27,23,5,1,19,0,3,0,1,0,8,0
-2,0,1,0,1,2,2,8,11,14,18,13,3,9,9,2,4,8,9,23,23,6,1,19,0,4,0,1,0,13,0
-2,0,1,0,1,2,2,8,11,1,3,1,8,9,9,2,4,8,9,11,23,7,1,19,0,1,0,1,0,16,0
-2,0,1,0,1,1,2,8,11,1,8,4,9,9,9,2,4,9,9,40,23,8,1,19,0,3,0,1,0,13,0
-2,0,1,0,1,3,2,8,11,3,3,13,3,9,9,2,4,9,9,11,23,9,1,19,0,2,-0.135,0,8.303,9,0
-2,0,1,0,1,1,2,8,11,4,3,13,18,9,9,2,4,18,9,32,23,10,1,19,0,5,0,1,0,13,0
0,0,1,0,1,2,2,8,11,16,4,8,1,3,3,3,1,8,1,23,27,2,1,19,0.316,3,0.212,0,1.356,12,0
0,1,1,0,1,1,2,8,11,8,16,1,8,3,3,3,1,16,1,24,27,1,1,19,0.263,1,0.062,0,3.2,16,0
0,0,1,0,1,10,2,8,11,1,8,3,3,3,3,3,1,8,1,23,27,0,1,19,0.158,2,0.283,0,4.041,10,0
0,0,1,0,1,2,2,8,11,1,3,8,13,3,3,3,1,8,1,23,27,0,1,19,0.158,3,0.146,0,5.143,10,0
0,1,1,0,1,3,2,8,11,8,1,13,18,3,3,3,1,16,1,26,27,1,1,19,0.211,1,0.206,0,3.255,10,0
2,1,1,0,1,1,2,8,11,1,6,8,2,3,3,3,1,16,1,24,27,20,1,19,0,1,0.187,0,4.534,13,0
2,0,1,0,1,2,2,8,11,8,1,2,16,3,3,3,1,8,1,23,27,19,1,19,0,5,0,1,0,13,0
2,0,1,0,1,1,2,8,11,1,4,13,8,3,3,3,1,1,1,40,27,18,1,19,0,1,0,1,0,16,0
2,0,1,0,1,1,2,8,11,13,8,8,8,3,3,3,1,8,1,11,27,17,1,19,0,2,-0.221,0,1.388,10,0
2,0,1,0,1,2,2,8,11,8,13,8,5,3,3,3,1,8,1,23,27,16,1,19,0,1,0.537,0,6.184,7,0
2,1,1,0,1,5,2,8,11,8,8,5,1,3,3,3,1,8,1,23,27,15,1,19,0,1,0.087,0,1.786,12,0
2,1,1,0,1,2,2,8,11,1,5,8,8,3,3,3,1,8,1,23,27,14,1,19,0,4,0,1,0,13,0
2,1,1,0,1,2,2,8,11,8,1,8,3,3,3,3,1,8,1,23,27,13,1,19,0,1,0.111,0,2.31,15,0
2,0,1,0,1,1,2,8,11,8,8,3,1,3,3,3,1,8,1,11,27,12,1,19,0,1,0.112,0,2.133,15,0
1,1,1,0,0,2,2,8,11,18,18,2,4,3,3,3,1,16,1,27,27,11,1,19,0,1,0.095,0,2.169,13,0
1,1,1,0,1,1,2,8,11,3,16,13,14,3,3,3,1,16,1,24,27,10,1,19,0,1,0.453,0,1.58,12,0
1,1,1,0,1,1,2,8,11,14,13,8,1,3,3,3,1,16,1,24,27,9,1,19,0,1,0.251,0,1.899,8,0
1,1,1,0,1,2,2,8,11,8,14,1,8,3,3,3,1,8,1,23,27,8,1,19,0,4,0,1,0,13,0
1,0,1,0,1,10,2,8,11,1,8,4,8,3,3,3,1,8,1,23,27,7,1,19,0,2,0.179,0,6.41,11,0
1,1,1,0,1,3,2,8,11,4,8,16,8,3,3,3,1,16,1,26,27,6,1,19,0,1,0.086,0,4.336,14,0
1,1,1,0,1,14,2,8,11,16,8,13,3,3,3,3,1,16,1,27,27,5,1,19,0,1,0,1,0,0,0
1,1,1,0,1,3,2,8,11,4,3,1,8,3,3,3,1,8,1,40,27,4,1,19,0,1,0.334,0,2.025,9,0
1,1,1,0,1,14,2,8,11,1,8,13,18,3,3,3,1,16,1,11,27,3,1,19,0,3,0.212,0,1.356,12,0
3,0,1,0,1,2,2,8,11,16,16,8,12,3,3,3,1,8,1,23,27,33,1,19,0,5,0,1,0,13,0
3,1,1,0,1,3,2,8,11,8,16,12,13,3,3,3,1,16,1,26,27,32,1,19,0,1,0.096,0,3.644,10,0
3,1,0,1,1,9,2,12,11,8,8,13,16,3,3,3,1,8,1,23,27,31,1,19,0,1,0,1,0,6,0
3,1,1,0,1,15,2,8,11,16,13,1,8,3,3,3,1,16,1,34,27,30,1,19,0,1,0.171,0,1.66,10,0
3,1,1,0,1,6,2,8,11,1,8,1,8,3,3,3,1,1,1,27,27,29,1,19,0,2,-0.065,0,3.557,6,0
3,0,1,0,1,2,2,8,11,1,8,8,8,3,3,3,1,8,1,23,27,28,1,19,0,2,0,1,0,15,0
3,1,1,0,1,2,2,8,11,8,1,8,5,3,3,3,1,8,1,23,27,27,1,19,0,1,0.087,0,4.254,16,0
3,0,1,0,1,1,2,8,11,8,8,5,12,3,3,3,1,16,1,26,27,26,1,19,0,1,-0.09,0,1.352,10,0
3,1,0,1,1,1,2,12,11,5,8,12,8,3,3,3,1,12,1,23,27,25,1,19,0,1,0,1,0,12,0
3,1,0,1,1,2,2,12,11,12,5,8,8,3,3,3,1,8,1,23,27,24,1,19,0,1,0,1,0,11,0
3,0,1,0,1,2,2,8,11,12,12,8,11,3,3,3,1,8,1,23,27,23,1,19,0,1,0,1,0,16,0
3,0,1,0,1,1,2,8,11,8,12,11,8,3,3,3,1,8,1,11,27,22,1,19,0,2,-0.221,0,1.388,10,0
3,0,0,0,1,2,2,11,11,8,8,8,13,3,3,3,1,8,1,23,27,22,1,19,0,3,0.777,0,2.133,16,0
3,1,1,0,1,5,2,8,11,11,8,13,18,3,3,3,1,8,1,23,27,21,1,19,0,3,0,1,0,13,0
-1,0,1,0,1,1,2,8,11,16,3,8,16,3,3,3,1,16,1,24,27,2,1,19,0,3,0.146,0,5.143,10,0
-1,1,1,0,1,2,2,8,11,8,16,16,8,3,3,3,1,16,1,27,27,3,1,19,0,1,0.336,0,1.239,10,0
-1,0,1,0,1,1,2,8,11,16,8,8,2,3,3,3,1,16,1,26,27,4,1,19,0,3,0.212,0,1.356,12,0
-1,0,1,0,1,2,2,8,11,8,16,2,16,3,3,3,1,8,1,23,27,5,1,19,0,1,0.227,0,6.523,10,0
-1,0,1,0,1,2,2,8,11,6,3,2,13,3,3,3,1,16,1,27,27,6,1,19,0,1,0.276,0,2.153,13,0
-2,1,1,0,0,1,2,8,11,18,18,12,13,3,3,3,1,18,1,32,27,7,1,19,0,1,0,1,0,16,0
-2,1,0,1,1,1,2,12,11,8,18,13,18,3,3,3,1,8,1,5,27,8,1,19,0,4,0,1,0,8,0
0,1,0,1,0,1,3,12,11,18,18,12,13,13,13,16,13,16,16,29,26,2,1,16,0.375,2,0,1,0,14,1
0,0,1,0,1,0,3,8,11,13,12,13,13,13,13,16,13,12,16,5,26,0,1,16,0.188,2,0,1,0,0,0
0,1,0,0,1,3,3,11,11,14,13,16,14,13,13,16,13,16,16,26,26,0,1,16,0.25,2,0.777,0,2.133,16,0
0,1,1,0,1,3,3,8,11,1,14,13,18,13,13,16,13,16,16,2,26,0,1,16,0.5,1,0.21,0,3.417,12,0
2,1,0,1,0,1,3,12,11,18,18,12,13,13,13,16,13,16,16,29,26,10,1,16,0,2,0,1,0,14,0
2,0,1,0,1,0,3,8,11,13,12,13,13,13,13,16,13,12,16,5,26,8,1,16,0,2,0,1,0,0,0
2,1,1,0,1,2,3,8,11,6,13,2,12,13,13,16,13,16,16,27,26,7,1,16,0,1,0.316,0,3.818,9,0
2,1,0,1,1,1,3,12,11,2,8,12,4,13,13,16,13,16,16,24,26,6,1,16,0,7,0,1,0,6,0
2,1,0,1,1,4,3,12,11,12,2,4,16,13,13,16,13,16,16,27,26,5,1,16,0,2,0,1,0,10,0
1,1,1,0,1,3,3,8,11,16,3,13,3,13,13,16,13,16,16,24,26,4,1,16,0,1,0.24,0,1.45,13,0
1,1,1,0,1,1,3,8,11,3,13,16,13,13,13,16,13,16,16,24,26,3,1,16,0,1,0.332,0,3.521,13,0
3,1,0,1,0,1,3,12,11,18,18,4,3,13,13,16,13,8,16,40,26,17,1,16,0,1,0,1,0,16,0
3,1,0,1,1,2,3,12,11,3,3,8,8,13,13,16,13,8,16,23,26,16,1,16,0,1,0,1,0,10,0
3,1,1,0,1,2,3,8,11,12,3,8,13,13,13,16,13,8,16,23,26,15,1,16,0,1,0,1,0,10,0
3,1,1,0,1,1,3,8,11,8,12,13,12,13,13,16,13,18,16,32,26,14,1,16,0,1,-0.263,0,6.774,12,0
3,1,0,1,1,1,3,12,11,13,8,16,8,13,13,16,13,16,16,24,26,13,1,16,0,1,0,1,0,16,0
3,0,1,0,1,3,3,8,11,16,12,8,13,13,13,16,13,16,16,27,26,12,1,16,0,2,-0.065,0,3.557,6,0
3,1,1,0,1,12,3,8,11,8,16,13,18,13,13,16,13,16,16,34,26,11,1,16,0,1,0.153,0,6.5,13,0
-1,1,0,0,0,1,3,11,11,18,18,4,1,13,13,16,13,1,16,40,26,1,1,16,0,2,0.777,0,2.133,16,0
-1,1,0,1,1,1,3,12,11,16,11,11,8,13,13,16,13,16,16,24,26,1,1,16,0,1,0,1,0,16,0
-1,1,1,0,1,9,3,8,11,11,12,13,9,13,13,16,13,16,16,27,26,2,1,16,0,1,0.254,0,8.35,10,0
-2,1,1,0,1,1,3,8,11,4,6,5,8,13,13,16,13,18,16,32,26,3,1,16,0,1,0,1,0,16,0
-2,0,1,0,1,2,3,8,11,5,8,8,8,13,13,16,13,8,16,23,26,4,1,16,0,1,0,1,0,16,0
-2,0,1,0,1,2,3,8,11,8,5,8,13,13,13,16,13,8,16,23,26,5,1,16,0,1,0,1,0,11,0
-2,1,1,0,1,1,3,8,11,8,8,13,6,13,13,16,13,8,16,11,26,6,1,16,0,1,0.066,0,2.186,16,0
-2,1,1,0,1,1,3,8,11,6,13,8,3,13,13,16,13,8,16,40,26,7,1,16,0,1,0.674,0,3.593,8,0
-2,1,1,0,1,2,3,8,11,8,6,3,8,13,13,16,13,8,16,23,26,8,1,16,0,1,0,1,0,10,0
-2,1,1,0,1,1,3,8,11,3,8,6,1,13,13,16,13,8,16,11,26,9,1,16,0,1,-0.07,0,5.449,12,0
-2,1,1,0,1,7,3,8,11,1,6,13,11,13,13,16,13,8,16,23,26,10,1,16,0,1,0.504,0,2.788,14,0
-2,1,0,0,1,1,3,11,11,13,8,12,16,13,13,16,13,16,16,24,26,11,1,16,0,3,0.513,0,1.139,0,0
-2,1,0,1,1,9,3,12,11,11,13,16,13,13,13,16,13,16,16,27,26,11,1,16,0,7,0,1,0,6,0
0,0,0,1,0,0,1,12,11,18,18,13,11,13,12,4,16,16,16,29,24,0,1,14,0.143,1,0,1,0,0,0
0,0,0,1,0,0,3,12,11,18,18,13,11,16,11,3,1,16,16,29,26,0,1,14,0.643,1,0,1,0,0,0
0,1,0,0,1,1,1,11,11,14,13,16,11,13,12,4,16,16,16,24,24,0,1,14,0.357,1,0.784,0,5.029,0,0
0,0,0,0,1,3,1,11,11,16,11,3,1,13,12,4,16,16,16,26,24,0,1,14,0.5,5,1.0,0,1.906,15,0
0,0,1,0,1,6,1,8,11,1,3,13,18,13,12,4,16,16,16,27,24,0,1,14,0.714,1,0.258,0,1.414,14,0
0,0,0,0,1,1,3,11,11,13,12,4,16,16,11,3,1,16,16,24,26,0,1,14,0.5,5,1.0,0,1.906,15,0
0,0,0,0,1,1,3,11,11,14,13,16,11,16,11,3,1,16,16,24,26,0,1,14,0.143,1,0.784,0,5.029,0,0
0,1,1,0,1,6,3,8,11,1,3,13,18,16,11,3,1,16,16,27,26,0,1,14,0.214,1,0.258,0,1.414,14,0
2,0,0,1,0,0,1,12,11,18,18,13,12,13,12,4,16,8,16,29,24,10,1,14,0,2,0,1,0,0,0
2,0,0,1,0,0,3,12,11,18,18,13,12,16,11,3,1,8,16,29,26,10,1,14,0,2,0,1,0,0,0
2,1,0,1,1,2,1,12,11,13,12,12,2,13,12,4,16,12,16,23,24,9,1,14,0,1,0,1,0,8,0
2,0,0,1,1,2,3,12,11,13,12,12,2,16,11,3,1,12,16,23,26,9,1,14,0,1,0,1,0,8,0
2,1,0,1,1,2,1,12,11,12,13,2,4,13,12,4,16,8,16,27,24,8,1,14,0,1,0,1,0,9,0
