distance_pronoun_antecedent,number_agreement,is_proper_noun,antecedent_position,case_antecedent,case_pronoun,pos_mention,pos_pronoun,pos_before_mention_1,pos_before_mention_2,pos_after_mention_1,pos_after_mention_2,pos_before_pronoun_1,pos_before_pronoun_2,pos_after_pronoun_1,pos_after_pronoun_2,pos_head_mention,pos_head_pronoun,syntactic_function_mention,syntactic_function_pronoun,nouns_between_mentions,pronoun_value,pronoun_sentence_length,normalized_distance,mention_local_score,tkachenko_embedding,missing_tkachenko_embedding,eleri_abstractness_score,mention_global_score,category
0,1,1,0,1,1,10,8,11,1,6,13,11,13,8,3,3,18,16,32,27,0,5,16,0.125,1,0,1,0,0,1
0,1,1,0,1,4,1,8,11,3,4,16,6,13,8,3,1,16,16,27,24,1,5,15,0.333,1,0.222,0,7.943,11,0
0,1,1,0,1,1,1,8,11,6,16,13,11,13,8,3,1,16,16,26,24,0,5,15,0.133,1,0.142,0,3.288,10,1
0,0,1,0,1,10,2,8,11,16,3,8,13,13,8,8,11,16,8,27,23,1,5,11,0.273,1,0.227,0,8.742,13,0
0,1,1,0,1,3,2,8,11,8,16,13,11,13,8,8,11,16,8,26,23,0,5,11,0.182,2,0.101,0,3.361,11,1
0,0,0,0,0,6,2,11,11,18,18,3,4,13,8,8,11,18,8,32,23,2,5,17,0.412,5,0.513,0,1.906,15,0
0,0,1,0,1,3,2,8,11,4,3,16,8,13,8,8,11,11,8,40,23,1,5,17,0.235,1,0.213,0,3.471,7,0
0,1,1,0,1,3,2,8,11,16,8,13,11,13,8,8,11,16,8,26,23,0,5,17,0.118,2,0.101,0,3.361,11,1
0,1,1,0,1,1,1,8,11,6,18,13,11,13,8,3,16,3,16,40,24,0,5,12,0.167,1,0.189,0,3.8,11,1
0,1,1,0,0,1,1,8,11,18,18,4,11,13,8,3,3,11,16,40,24,1,5,20,0.45,2,0.403,0,3.593,8,0
0,1,0,0,1,9,1,11,11,4,8,13,14,13,8,3,3,18,16,32,24,1,5,20,0.35,3,0.607,0,2.133,16,0
0,1,1,0,1,1,1,8,11,6,3,13,11,13,8,3,3,12,16,40,24,0,5,20,0.1,1,0.255,0,8.535,15,1
0,1,0,1,0,2,1,12,11,18,18,8,4,13,8,16,8,8,16,23,24,3,5,33,0.333,2,0,1,0,6,0
0,0,1,0,1,1,1,8,11,12,18,4,16,13,8,16,8,16,16,24,24,2,5,33,0.303,2,0.198,0,7.215,11,0
0,1,1,0,1,14,1,8,11,1,3,16,1,13,8,16,8,16,16,27,24,1,5,33,0.152,1,0.29,0,2.956,10,0
0,1,1,0,1,1,1,8,11,1,16,13,11,13,8,16,8,16,16,26,24,0,5,33,0.061,2,0,1,0,13,1
0,1,0,1,0,1,2,12,11,18,18,16,8,13,8,2,16,16,16,24,27,8,5,30,0.7,1,0,1,0,10,0
0,0,1,0,1,2,2,8,11,16,12,8,13,13,8,2,16,8,16,23,27,7,5,30,0.633,1,0,1,0,16,0
0,1,1,0,1,2,2,8,11,8,16,13,8,13,8,2,16,16,16,26,27,6,5,30,0.6,1,0.311,0,3.009,10,0
0,1,1,0,1,1,2,8,11,13,8,16,12,13,8,2,16,16,16,24,27,5,5,30,0.533,1,0.234,0,3.818,9,0
0,1,0,1,1,2,2,12,11,16,8,5,16,13,8,2,16,16,16,26,27,4,5,30,0.467,1,0,1,0,15,0
0,1,1,0,1,5,2,8,11,16,5,9,8,13,8,2,16,16,16,27,27,3,5,30,0.367,2,0.212,0,4.772,10,0
0,1,1,0,1,3,2,8,11,9,8,13,3,13,8,2,16,16,16,26,27,2,5,30,0.3,1,-0.01,0,8.303,9,0
0,1,1,0,1,6,2,8,11,6,3,16,16,13,8,2,16,16,16,27,27,1,5,30,0.167,1,0.055,0,3.557,6,0
0,1,1,0,1,14,2,8,11,16,16,13,11,13,8,2,16,16,16,27,27,0,5,30,0.067,1,0,1,0,16,1
0,1,0,0,0,2,2,11,11,18,18,1,5,13,1,2,16,8,16,23,27,1,5,27,0.333,8,0.513,0,1.906,15,0
0,1,1,0,1,1,2,8,11,1,3,4,1,13,1,2,16,1,16,40,27,0,5,27,0.148,2,0.174,0,2.54,10,0
0,0,1,0,1,9,3,8,11,3,18,8,1,13,11,11,8,1,16,27,27,4,5,28,0.464,1,0.127,0,7.331,16,0
0,0,1,0,1,15,3,8,11,8,3,1,8,13,11,11,8,1,16,27,27,3,5,28,0.429,1,0,1,0,16,0
0,0,1,0,1,2,3,8,11,1,8,5,8,13,11,11,8,3,16,27,27,2,5,28,0.357,1,0.292,0,8.138,16,0
0,0,1,0,1,14,3,8,11,5,8,4,4,13,11,11,8,8,16,11,27,1,5,28,0.286,1,0.272,0,8.605,14,0
0,1,1,0,1,1,3,8,11,4,4,3,16,13,11,11,8,16,16,24,27,0,5,28,0.179,3,0,1,0,14,0
0,1,1,0,0,1,2,8,11,18,18,13,11,13,8,8,8,1,8,40,23,0,5,35,0.057,1,0.34,0,5.466,13,1
0,0,0,1,1,0,3,12,11,9,9,8,1,13,8,3,6,8,16,23,26,4,5,22,0.545,1,0,1,0,9,0
0,1,1,0,1,2,3,8,11,12,9,1,8,13,8,3,6,1,16,27,26,3,5,22,0.5,1,0.092,0,8.686,11,0
0,1,1,0,1,1,3,8,11,1,8,4,6,13,8,3,6,1,16,40,26,2,5,22,0.409,1,0.233,0,3.575,11,0
0,1,1,0,1,3,3,8,11,6,4,1,13,13,8,3,6,1,16,27,26,1,5,22,0.273,1,0.278,0,2.237,8,0
0,1,1,0,1,14,3,8,11,16,13,13,11,13,8,3,6,16,16,27,26,0,5,22,0.091,2,0.271,0,7.518,8,1
0,1,0,0,0,1,1,11,11,18,18,8,4,13,8,16,8,8,16,23,24,4,5,23,0.652,7,1.0,0,1.139,0,0
0,1,1,0,1,3,1,8,11,11,18,4,1,13,8,16,8,11,16,40,24,3,5,23,0.609,2,0.092,0,1.275,11,0
0,1,1,0,1,3,1,8,11,1,4,1,8,13,8,16,8,1,16,26,24,2,5,23,0.478,1,0.089,0,7.148,16,0
0,1,1,0,1,5,1,8,11,1,8,11,13,13,8,16,8,11,16,27,24,1,5,23,0.391,4,0.316,0,6.184,7,0
0,1,0,0,1,1,1,11,11,14,13,16,11,13,8,16,8,16,16,24,24,1,5,23,0.217,2,0.496,0,3.27,0,0
0,1,1,0,1,2,1,8,11,11,16,13,11,13,8,16,8,16,16,26,24,0,5,23,0.087,1,0.118,0,1.822,12,1
0,0,0,0,0,1,2,11,11,18,18,8,4,13,8,2,8,8,16,23,27,7,5,26,0.769,7,1.0,0,1.139,0,0
0,0,1,0,1,3,2,8,11,11,18,4,4,13,8,2,8,11,16,40,27,6,5,26,0.731,2,0.092,0,1.275,11,0
0,0,1,0,1,2,2,8,11,4,4,8,11,13,8,2,8,8,16,23,27,5,5,26,0.615,2,0.184,0,6.785,13,0
0,1,1,0,1,6,2,8,11,8,4,11,13,13,8,2,8,11,16,27,27,4,5,26,0.577,1,0.114,0,3.289,16,0
0,1,0,0,1,2,2,11,11,14,13,8,5,13,8,2,8,8,16,23,27,4,5,26,0.423,2,0.607,0,2.133,16,0
0,0,1,0,1,3,2,8,11,11,14,5,8,13,8,2,8,16,16,26,27,3,5,26,0.385,1,0.156,0,2.124,11,0
0,0,1,0,1,2,2,8,11,5,8,8,16,13,8,2,8,8,16,23,27,2,5,26,0.308,1,0.259,0,4.456,9,0
0,0,1,0,1,3,2,8,11,8,5,16,4,13,8,2,8,8,16,11,27,1,5,26,0.269,1,0.234,0,2.501,14,0
0,1,1,0,1,1,2,8,11,6,16,13,11,13,8,2,8,16,16,26,27,0,5,26,0.077,4,0.276,0,6.101,10,1
0,1,0,1,0,2,10,12,11,18,18,1,8,13,8,16,13,8,16,23,27,1,5,21,0.19,1,0,1,0,14,0
0,1,1,0,1,1,10,8,11,1,12,13,11,13,8,16,13,18,16,32,27,0,5,21,0.095,1,0,1,0,0,1
0,0,0,0,0,2,0,11,3,18,18,1,8,3,4,1,13,8,1,23,3,2,5,9,0.667,7,0.513,0,1.906,15,0
0,0,1,0,1,2,0,8,3,1,11,8,4,3,4,1,13,8,1,23,3,1,5,9,0.444,1,0,1,0,12,0
0,0,1,0,1,1,0,8,3,8,1,4,3,3,4,1,13,1,1,40,3,0,5,9,0.333,1,0.185,0,8.213,15,0
0,1,0,1,0,1,3,12,11,18,18,12,16,13,1,3,8,16,3,24,27,3,5,18,0.667,1,0,1,0,12,0
0,1,1,0,1,3,3,8,11,2,16,13,14,13,1,3,8,16,3,27,27,1,5,18,0.444,2,0.07,0,5.326,14,0
0,1,1,0,1,1,3,8,11,14,13,4,11,13,1,3,8,1,3,40,27,0,5,18,0.278,2,0,1,0,14,0
0,1,0,0,1,3,3,11,11,4,8,1,13,13,1,3,8,1,3,27,27,0,5,18,0.167,2,0.607,0,2.133,16,0
0,1,1,0,1,2,9,8,11,1,14,8,12,13,8,4,6,8,8,23,35,5,5,31,0.484,1,0.055,0,3.557,6,0
0,0,1,0,1,6,9,8,11,8,1,12,8,13,8,4,6,16,8,27,35,4,5,31,0.452,1,0,1,0,13,0
0,1,0,1,1,9,9,12,11,8,8,8,9,13,8,4,6,8,8,23,35,3,5,31,0.419,1,0,1,0,12,0
0,1,1,0,1,1,9,8,11,12,8,9,8,13,8,4,6,16,8,24,35,2,5,31,0.387,1,0,1,0,0,0
0,1,1,0,1,6,9,8,11,9,8,4,3,13,8,4,6,16,8,27,35,1,5,31,0.323,1,0.123,0,3.384,9,0
0,1,0,0,1,5,9,11,11,16,13,3,8,13,8,4,6,16,8,27,35,1,5,31,0.129,1,0.496,0,3.27,0,0
0,1,1,0,1,3,9,8,11,3,11,13,11,13,8,4,6,16,8,26,35,0,5,31,0.065,1,0.278,0,7.449,15,1
0,1,1,0,1,1,2,8,11,1,14,13,11,13,8,8,5,16,8,24,23,0,5,24,0.083,1,0.308,0,8.169,13,1
0,0,1,0,0,2,1,8,11,18,18,8,8,13,8,3,11,8,16,23,24,7,5,21,0.571,1,0.135,0,5.374,10,0
0,0,1,0,1,2,1,8,11,8,18,8,13,13,8,3,11,8,16,23,24,6,5,21,0.524,1,0,1,0,10,0
0,0,1,0,1,1,1,8,11,8,8,13,8,13,8,3,11,8,16,40,24,5,5,21,0.476,1,0.107,0,2.64,13,0
0,0,1,0,1,2,1,8,11,13,8,8,5,13,8,3,11,8,16,23,24,4,5,21,0.381,1,0.227,0,1.874,12,0
0,0,1,0,1,1,1,8,11,8,13,5,8,13,8,3,11,8,16,11,24,3,5,21,0.333,1,0.181,0,1.963,15,0
0,0,1,0,1,2,1,8,11,5,8,8,4,13,8,3,11,8,16,23,24,2,5,21,0.238,1,0,1,0,16,0
0,0,1,0,1,1,1,8,11,8,5,4,8,13,8,3,11,8,16,11,24,1,5,21,0.19,1,0.245,0,1.582,11,0
0,1,1,0,1,1,1,8,11,4,8,13,11,13,8,3,11,18,16,32,24,0,5,21,0.095,1,0.215,0,2.823,12,1
0,1,0,0,1,2,5,11,11,4,11,8,5,13,8,11,4,8,16,23,27,2,5,18,0.278,11,0.496,0,3.27,0,0
0,1,1,0,1,1,5,8,11,11,4,5,8,13,8,11,4,18,16,32,27,1,5,18,0.222,1,0.103,0,2.99,14,1
0,1,1,0,1,1,5,8,11,5,8,13,11,13,8,11,4,8,16,11,27,0,5,18,0.111,1,0.303,0,1.052,12,1
0,0,0,0,1,5,3,11,11,16,3,13,14,13,8,3,4,16,3,27,40,3,5,23,0.478,12,0.496,0,3.27,0,0
0,0,0,0,1,5,1,11,11,16,3,13,14,5,4,11,3,16,16,27,24,3,5,23,0.696,12,0.496,0,3.27,0,0
0,0,1,0,1,6,3,8,11,1,14,16,12,13,8,3,4,16,3,27,40,2,5,23,0.304,3,0.213,0,3.471,7,0
0,0,1,0,1,6,1,8,11,1,14,16,12,5,4,11,3,16,16,27,24,2,5,23,0.522,3,0.213,0,3.471,7,0
0,0,0,1,1,5,3,12,11,16,8,3,1,13,8,3,4,16,3,27,40,1,5,23,0.217,3,0,1,0,12,0
0,0,0,1,1,5,1,12,11,16,8,3,1,5,4,11,3,16,16,27,24,1,5,23,0.435,3,0,1,0,12,0
0,1,1,0,1,3,3,8,11,1,3,13,11,13,8,3,4,16,3,24,40,0,5,23,0.087,1,0,1,0,16,1
0,1,1,0,1,3,1,8,11,1,3,13,11,5,4,11,3,16,16,24,24,0,5,23,0.304,1,0,1,0,16,1
0,1,0,0,1,3,1,11,11,13,8,3,4,5,4,11,3,3,16,40,24,0,5,23,0.217,2,1.0,0,1.139,0,0
0,1,1,0,1,1,1,8,11,14,13,16,3,13,8,4,16,16,16,24,26,1,5,22,0.273,1,0.17,0,2.286,12,0
0,1,1,0,1,1,10,8,11,14,13,16,3,13,8,1,8,16,16,24,27,3,5,22,0.545,1,0.17,0,2.286,12,0
0,1,1,0,1,6,1,8,11,6,3,13,11,13,8,4,16,16,16,27,26,0,5,22,0.091,1,0.184,0,3.579,12,1
0,1,1,0,1,6,10,8,11,6,3,13,11,13,8,1,8,16,16,27,27,2,5,22,0.364,1,0.184,0,3.579,12,0
0,1,0,0,1,1,10,11,11,13,8,4,16,13,8,1,8,16,16,26,27,2,5,22,0.273,2,1.0,0,1.139,0,0
0,1,1,0,1,2,10,8,11,16,4,8,13,13,8,1,8,8,16,23,27,1,5,22,0.136,1,0,1,0,15,0
0,1,1,0,1,14,10,8,11,8,16,13,11,13,8,1,8,16,16,27,27,0,5,22,0.091,1,0.126,0,1.3,13,1
0,1,1,0,1,1,3,8,11,13,18,13,11,13,8,11,3,18,16,32,26,0,5,16,0.125,1,0.323,0,1.02,13,0
0,1,1,0,1,1,1,8,11,16,3,16,1,13,8,4,16,16,16,24,26,4,5,30,0.267,3,0.079,0,7.657,11,0
0,1,1,0,1,9,1,8,11,1,16,12,12,13,8,4,16,16,16,27,26,3,5,30,0.167,1,0.222,0,7.943,11,0
0,1,0,1,1,1,1,12,11,8,1,12,8,13,8,4,16,8,16,5,26,2,5,30,0.133,1,0,1,0,16,0
0,1,1,0,1,2,1,8,11,12,12,13,11,13,8,4,16,16,16,26,26,0,5,30,0.067,1,0.057,0,6.526,11,1
0,1,0,0,1,3,1,11,11,13,18,16,3,14,13,8,11,16,8,26,23,0,5,14,0.357,2,0.513,0,1.906,15,0
0,1,0,1,1,7,1,12,11,14,3,1,12,13,16,8,1,1,1,27,40,4,5,33,0.455,1,0,1,0,15,0
0,1,0,1,1,1,1,12,11,1,12,12,8,13,16,8,1,8,1,23,40,3,5,33,0.394,1,0,1,0,16,0
0,1,1,0,1,1,1,8,11,12,12,13,3,13,16,8,1,18,1,32,40,1,5,33,0.333,3,0.087,0,4.804,10,0
0,1,1,0,1,1,1,8,11,6,16,3,3,13,16,8,1,16,1,24,40,0,5,33,0.152,1,0.225,0,4.591,11,0
0,1,1,0,0,1,1,8,11,18,18,16,12,13,8,4,1,16,1,24,40,3,5,13,0.538,1,0.24,0,2.656,12,0
0,1,0,1,1,2,1,12,11,16,8,5,12,13,8,4,1,8,1,23,40,2,5,13,0.385,4,0,1,0,10,0
0,1,0,1,1,2,1,12,11,5,12,8,13,13,8,4,1,12,1,11,40,1,5,13,0.231,1,0,1,0,11,0
0,1,1,0,1,10,1,8,11,12,5,13,11,13,8,4,1,16,1,27,40,0,5,13,0.154,3,0.181,0,3.296,10,1
0,1,0,1,1,2,1,12,11,14,18,8,2,13,8,11,4,8,16,23,26,4,5,28,0.393,4,0,1,0,11,0
0,1,1,0,1,2,1,8,11,12,14,2,16,13,8,11,4,16,16,27,26,3,5,28,0.357,6,0.181,0,3.296,10,0
0,0,1,0,1,1,1,8,11,16,2,1,8,13,8,11,4,16,16,24,26,2,5,28,0.25,1,0.074,0,6.6,12,0
0,1,1,0,1,6,1,8,11,1,8,3,6,13,8,11,4,16,16,27,26,1,5,28,0.179,1,0.147,0,6.166,8,0
0,1,1,0,1,2,1,8,11,6,3,13,11,13,8,11,4,16,16,26,26,0,5,28,0.071,1,0.177,0,4.005,11,1
0,1,1,0,1,6,2,8,11,1,18,8,12,13,13,8,8,1,8,27,23,12,5,37,0.622,1,-0.009,0,4.748,9,0
0,1,1,0,1,1,2,8,11,8,1,12,12,13,13,8,8,1,8,27,23,11,5,37,0.595,1,0,1,0,12,0
0,1,0,1,1,1,2,12,11,8,8,12,2,13,13,8,8,8,8,5,23,10,5,37,0.568,1,0,1,0,11,0
0,1,1,0,1,4,2,8,11,2,12,1,8,13,13,8,8,1,8,27,23,8,5,37,0.486,1,0.243,0,3.11,12,0
0,1,1,0,1,1,2,8,11,1,8,13,14,13,13,8,8,16,8,24,23,7,5,37,0.432,1,-0.032,0,0.995,11,0
0,1,0,1,1,1,2,12,11,3,16,8,8,13,13,8,8,16,8,24,23,6,5,37,0.297,2,0,1,0,16,0
0,1,1,0,1,2,2,8,11,12,3,8,12,13,13,8,8,8,8,23,23,5,5,37,0.27,3,0.193,0,8.219,11,0
0,1,1,0,1,3,2,8,11,8,12,12,12,13,13,8,8,16,8,26,23,4,5,37,0.243,1,0.088,0,3.451,14,0
0,1,0,1,1,2,2,12,11,8,8,12,13,13,13,8,8,12,8,23,23,3,5,37,0.216,1,0,1,0,9,0
0,1,0,1,1,4,2,12,11,12,8,13,1,13,13,8,8,8,8,23,23,2,5,37,0.189,1,0,1,0,0,1
0,0,0,1,1,2,2,12,11,1,13,12,13,13,13,8,8,12,8,23,23,1,5,37,0.108,1,0,1,0,16,0
0,1,0,1,1,4,2,12,11,12,1,13,13,13,13,8,8,12,8,29,23,0,5,37,0.081,1,0,1,0,13,0
0,1,1,0,1,2,1,8,11,1,18,8,16,13,8,16,8,8,16,23,24,11,5,29,0.724,3,0.055,0,3.557,6,0
0,1,1,0,1,9,1,8,11,8,1,16,8,13,8,16,8,16,16,27,24,10,5,29,0.69,1,-0.081,0,4.696,11,0
0,1,1,0,1,2,1,8,11,16,8,8,12,13,8,16,8,8,16,23,24,9,5,29,0.621,1,0,1,0,12,0
0,1,1,0,1,1,1,8,11,8,16,12,12,13,8,16,8,16,16,24,24,8,5,29,0.586,1,0.188,0,7.143,11,0
0,1,0,1,1,1,1,12,11,8,8,12,13,13,8,16,8,8,16,5,24,7,5,29,0.552,1,0,1,0,13,0
0,1,1,0,1,6,1,8,11,13,9,13,2,13,8,16,8,9,16,29,24,5,5,29,0.379,1,0.193,0,8.62,10,0
0,0,1,0,1,14,1,8,11,2,13,12,12,13,8,16,8,12,16,23,24,4,5,29,0.276,1,0.043,0,5.915,11,0
0,1,0,1,1,2,1,12,11,8,2,12,12,13,8,16,8,12,16,23,24,3,5,29,0.241,3,0,1,0,6,0
0,0,0,1,1,2,1,12,11,12,8,12,16,13,8,16,8,12,16,23,24,2,5,29,0.207,1,0,1,0,16,0
0,1,0,1,1,10,1,12,11,12,12,16,16,13,8,16,8,8,16,23,24,1,5,29,0.172,1,0,1,0,13,0
0,1,1,0,1,2,1,8,11,16,16,13,11,13,8,16,8,16,16,26,24,0,5,29,0.069,1,0.212,0,4.772,10,1
0,1,1,0,0,2,1,8,11,18,18,1,8,13,8,4,3,8,16,23,24,3,5,16,0.625,4,0.32,0,7.393,11,0
0,1,1,0,1,10,1,8,11,1,8,2,4,13,8,4,3,12,16,27,24,2,5,16,0.5,1,0.254,0,2.31,11,0
0,1,0,1,1,9,1,12,11,3,4,9,8,13,8,4,3,18,16,32,24,1,5,16,0.25,3,0,1,0,6,0
0,1,1,0,1,3,1,8,11,9,12,13,11,13,8,4,3,12,16,40,24,0,5,16,0.125,2,0.183,0,7.176,15,1
0,1,0,1,0,1,1,12,11,18,18,16,1,13,8,16,13,16,16,24,24,3,5,23,0.348,1,0,1,0,16,0
0,1,1,0,1,6,1,8,11,1,16,12,1,13,8,16,13,1,16,27,24,2,5,23,0.217,3,0.055,0,3.557,6,0
0,0,0,1,1,9,1,12,11,8,1,1,8,13,8,16,13,1,16,27,24,1,5,23,0.174,1,0,1,0,13,0
0,1,1,0,1,3,1,8,11,1,12,13,11,13,8,16,13,16,16,26,24,0,5,23,0.087,1,0.134,0,4.348,12,1
0,1,1,0,1,2,1,8,11,9,3,2,16,13,12,3,8,16,16,27,24,2,5,17,0.353,1,-0.009,0,4.748,9,0
0,1,1,0,1,1,1,8,11,16,2,12,13,13,12,3,8,16,16,24,24,1,5,17,0.176,1,0,1,0,0,1
0,1,0,1,1,1,1,12,11,8,16,13,11,13,12,3,8,8,16,5,24,0,5,17,0.118,1,-0.125,0,0,0,0
0,1,0,0,1,3,1,11,11,1,3,1,8,13,16,6,8,16,1,26,40,1,5,16,0.312,2,0.461,0,1.579,16,0
0,0,1,0,1,14,1,8,11,1,11,16,13,13,16,6,8,16,1,27,40,0,5,16,0.188,2,0.311,0,3.009,10,1
0,1,1,0,1,3,3,8,11,16,18,13,11,13,8,4,4,16,16,24,26,0,5,11,0.182,1,0.215,0,2.823,12,1
0,0,1,0,0,2,3,8,11,18,18,8,16,13,8,3,1,8,16,23,26,5,5,24,0.667,1,0.129,0,6.41,11,0
0,1,1,0,1,9,3,8,11,8,18,16,9,13,8,3,1,16,16,27,26,4,5,24,0.625,1,0,1,0,16,0
0,1,1,0,1,2,3,8,11,9,16,2,3,13,8,3,1,16,16,27,26,3,5,24,0.5,3,0,1,0,12,0
0,1,1,0,1,1,3,8,11,6,3,13,3,13,8,3,1,16,16,24,26,2,5,24,0.333,6,0.092,0,8.813,9,0
0,1,1,0,1,1,3,8,11,3,13,5,1,13,8,3,1,8,16,11,26,1,5,24,0.208,1,0.027,0,8.001,14,1
0,1,1,0,1,1,3,8,11,1,5,13,11,13,8,3,1,8,16,11,26,0,5,24,0.083,4,0.071,0,0,15,1
0,1,1,0,1,1,1,8,11,16,3,8,8,13,8,16,8,16,16,24,24,2,5,24,0.167,2,0.105,0,6.916,13,0
0,0,1,0,1,4,1,8,11,8,16,8,13,13,8,16,8,16,16,27,24,1,5,24,0.125,1,0.165,0,8.492,15,0
0,1,1,0,1,3,1,8,11,8,8,13,11,13,8,16,8,16,16,26,24,0,5,24,0.083,1,0,1,0,0,1
0,1,1,0,1,3,1,8,11,16,4,5,11,13,8,4,16,16,16,26,24,1,5,17,0.294,2,0.22,0,8.09,12,1
0,1,0,0,1,2,1,11,11,5,8,8,13,13,8,4,16,8,16,23,24,1,5,17,0.176,3,0.607,0,2.133,16,0
0,1,1,0,1,3,1,8,11,11,5,13,11,13,8,4,16,8,16,11,24,0,5,17,0.118,2,0.215,0,6.543,14,1
0,0,0,1,1,2,1,12,11,2,18,8,8,13,8,16,8,8,16,23,24,3,5,17,0.529,1,0,1,0,14,0
0,0,1,0,1,5,1,8,11,12,2,8,16,13,8,16,8,8,16,23,24,2,5,17,0.471,1,0.315,0,6.868,12,0
0,0,1,0,1,3,1,8,11,8,12,16,11,13,8,16,8,16,16,27,24,1,5,17,0.412,1,0.128,0,3.903,13,0
0,0,0,0,1,1,1,11,11,16,8,9,1,13,8,16,8,16,16,24,24,1,5,17,0.294,4,0.496,0,3.27,0,0
0,0,1,0,1,15,1,8,11,1,9,13,11,13,8,16,8,16,16,34,24,0,5,17,0.118,1,0.225,0,7.51,12,1
0,1,1,0,1,2,2,8,11,1,18,1,8,13,8,6,8,8,8,23,23,4,5,15,0.533,6,0.055,0,3.557,6,0
0,1,1,0,1,6,2,8,11,1,8,16,12,13,8,6,8,16,8,27,23,3,5,15,0.4,1,-0.036,0,4.498,12,0
0,1,0,1,1,9,2,12,11,16,8,12,8,13,8,6,8,16,8,27,23,2,5,15,0.267,1,0,1,0,14,0
0,1,0,1,1,2,2,12,11,12,16,8,13,13,8,6,8,8,8,23,23,1,5,15,0.2,1,0,1,0,16,0
0,1,1,0,1,1,2,8,11,12,12,13,11,13,8,6,8,16,8,24,23,0,5,15,0.133,1,0,1,0,0,1
0,0,0,1,0,1,3,12,11,18,18,12,4,13,8,16,1,8,16,40,26,4,5,19,0.579,1,0,1,0,14,0
0,0,1,0,1,1,3,8,11,1,4,13,11,13,8,16,1,18,16,32,26,2,5,19,0.368,1,0.09,0,7.559,14,0
0,0,0,0,1,1,3,11,11,13,8,16,8,13,8,16,1,16,16,24,26,2,5,19,0.263,1,0.698,0,1.415,0,0
0,0,1,0,1,3,3,8,11,16,11,8,13,13,8,16,1,16,16,26,26,1,5,19,0.158,1,0,1,0,10,0
0,1,1,0,1,5,3,8,11,8,16,13,11,13,8,16,1,16,16,27,26,0,5,19,0.105,1,0.195,0,1.138,11,1
0,1,0,0,0,1,3,11,11,18,18,16,3,13,8,3,12,16,16,24,26,4,5,21,0.381,3,0.496,0,3.27,0,0
0,1,1,0,1,2,3,8,11,3,16,8,12,13,8,3,12,8,16,23,26,3,5,21,0.238,1,0,1,0,0,1
0,1,1,0,1,3,3,8,11,8,3,12,8,13,8,3,12,16,16,26,26,2,5,21,0.19,1,0,1,0,12,0
0,1,0,1,1,2,3,12,11,8,8,8,13,13,8,3,12,8,16,23,26,1,5,21,0.143,1,0,1,0,15,0
0,1,1,0,1,9,3,8,11,12,8,13,11,13,8,3,12,8,16,23,26,0,5,21,0.095,1,0,1,0,0,0
0,1,1,0,1,1,9,8,11,1,1,4,12,13,9,6,8,8,16,40,27,3,5,18,0.389,2,0.333,0,6.006,12,0
0,1,0,1,1,2,9,12,11,4,8,8,12,13,9,6,8,8,16,23,27,2,5,18,0.278,1,0,1,0,14,0
0,1,1,0,1,1,9,8,11,12,4,12,9,13,9,6,8,18,16,32,27,1,5,18,0.222,3,0.22,0,8.09,12,1
0,0,0,1,1,0,9,12,11,8,12,9,13,13,9,6,8,8,16,5,27,0,5,18,0.167,1,0,1,0,16,0
0,1,1,0,1,5,2,8,11,4,18,16,13,13,13,16,12,16,16,27,26,4,5,20,0.45,1,0,1,0,11,0
0,1,1,0,1,1,2,8,11,13,16,12,12,13,13,16,12,8,16,23,26,3,5,20,0.3,1,0.103,0,7.649,11,0
0,1,0,1,1,1,2,12,11,8,13,12,8,13,13,16,12,8,16,5,26,2,5,20,0.25,1,0,1,0,13,0
0,1,1,0,1,2,2,8,11,12,12,13,13,13,13,16,12,16,16,26,26,0,5,20,0.15,1,0.113,0,8.325,12,1
0,1,0,1,0,1,3,12,11,18,18,12,12,13,8,16,12,8,16,40,26,3,5,13,0.462,3,0,1,0,11,0
0,1,1,0,1,1,3,8,11,4,12,13,11,13,8,16,12,18,16,32,26,0,5,13,0.154,1,0,1,0,16,1
0,1,0,0,0,1,5,11,11,18,18,4,3,13,8,8,3,18,16,32,27,4,5,15,0.667,1,0.607,0,2.133,16,0
0,1,1,0,1,2,5,8,11,3,4,13,8,13,8,8,3,8,16,23,27,3,5,15,0.467,2,0.188,0,4.693,0,0
0,1,1,0,1,2,5,8,11,13,8,5,8,13,8,8,3,8,16,11,27,2,5,15,0.333,2,0.214,0,6.924,15,0
0,1,1,0,1,2,5,8,11,5,8,8,13,13,8,8,3,8,16,11,27,1,5,15,0.2,2,0.195,0,7.221,14,0
0,1,1,0,1,1,5,8,11,8,5,13,11,13,8,8,3,11,16,40,27,0,5,15,0.133,1,0.311,0,5.756,13,1
0,1,1,0,1,3,3,8,11,16,4,13,11,13,8,6,8,16,16,26,26,0,5,10,0.2,1,0.03,0,1.02,11,0
0,1,1,0,1,3,14,8,11,6,3,8,5,13,11,8,3,8,16,23,27,5,5,22,0.682,1,0.188,0,5.577,12,0
0,0,1,0,1,1,14,8,11,8,6,5,8,13,11,8,3,16,16,24,27,4,5,22,0.636,1,0.182,0,6.512,14,0
0,0,1,0,1,1,14,8,11,5,8,8,13,13,11,8,3,8,16,11,27,3,5,22,0.545,1,0,1,0,16,0
0,1,1,0,1,6,14,8,11,8,5,13,3,13,11,8,3,8,16,23,27,2,5,22,0.5,1,0.077,0,6.604,14,0
